# Vib_X	Vib_Y	Vib_Z	Sound
-0.088722	-2.068017	-0.638582	0.558202
-0.293920	-2.174588	-0.815997	0.391256
-0.601716	-2.256708	-1.594651	0.240342
-0.446690	-2.302842	-1.365490	0.013100
-0.177228	-2.596258	-0.734682	-0.090763
-0.341837	-2.762804	-0.803676	-0.225993
-0.600588	-2.736969	-1.326064	-0.323233
-0.634976	-2.779413	-1.454197	-0.369239
-0.340145	-2.946881	-1.737568	-0.375164
-0.207669	-2.834313	-0.448847	-0.424307
-0.072374	-2.266857	0.640283	-0.517016
-0.657525	-2.269164	-0.670615	-0.577660
-0.532377	-2.487842	-1.621756	-0.515273
-0.270807	-2.409874	0.004547	-0.421519
-0.247694	-2.110922	1.620993	-0.335780
-0.614118	-1.935611	-0.175332	-0.115508
-0.298993	-2.036646	-1.422164	-0.010949
0.004857	-2.079089	0.307631	-0.012692
-0.159752	-2.408029	-0.394636	-0.145482
-0.484460	-2.407568	-0.793820	-0.240282
-0.061663	-2.331907	0.398802	-0.384574
0.442311	-2.521059	0.090790	-0.421867
0.207799	-2.640547	-0.138371	-0.508303
-0.179483	-2.592567	-1.151114	-0.552566
-0.098306	-2.192119	-0.690328	-0.614256
0.292359	-2.121995	-0.584372	-0.643184
0.291795	-2.134912	0.009475	-0.594390
0.226403	-1.579452	0.711742	-0.518759
-0.260096	-1.312333	-0.347819	-0.495756
0.210054	-1.383841	-0.584372	-0.538974
0.159883	-1.659265	0.051365	-0.506212
0.105201	-1.519477	1.347479	-0.540368
-0.481641	-1.639427	0.418515	-0.455326
-0.402719	-1.908391	-0.126050	-0.433717
-0.207669	-2.086932	-0.350283	-0.373770
-0.175536	-1.954526	1.009898	-0.373770
-0.476004	-1.527781	1.931469	-0.360526
-0.580858	-1.817506	0.546648	-0.337174
0.104073	-2.007581	0.945831	-0.367496
0.038681	-2.025573	1.468219	-0.581494
-0.039678	-1.609901	1.948718	-0.866593
-0.433724	-1.802743	0.172105	-1.134961
0.084343	-1.998354	-1.027909	-1.305742
0.182432	-1.997431	-0.596692	-1.464672
-0.028967	-1.749689	0.051365	-1.576899
-0.302939	-1.543928	0.369233	-1.648696
-0.221762	-2.115074	-0.963842	-1.753604
-0.029531	-2.353129	-0.512913	-1.774167
-0.058844	-2.283466	0.482581	-1.944250
-0.434288	-2.072169	0.453012	-2.011517
0.077578	-1.989127	0.901478	-1.997227
0.496993	-2.052793	0.761024	-1.890577
0.020641	-2.172281	-0.850494	-1.807975
-0.404411	-2.016808	-1.010660	-1.608964
0.285030	-1.473804	0.085862	-1.333276
1.108639	-1.286036	0.630427	-1.104291
0.515032	-1.739539	-0.443918	-1.022735
-0.076884	-1.875175	-2.099790	-0.963136
0.025151	-1.733541	-0.138371	-0.924797
0.925427	-1.510250	2.002928	-0.804206
0.501502	-2.052331	0.359377	-0.670370
-0.176664	-2.185660	-1.614363	-0.679083
-0.236983	-1.602981	-1.160970	-0.608331
0.793514	-1.293418	0.748704	-0.491922
0.767583	-1.717394	0.110503	-0.410714
0.010494	-2.047718	-1.493623	-0.452538
-0.143404	-1.478417	-1.141257	-0.390499
0.384811	-1.548542	-0.485808	-0.309989
1.013369	-1.555001	1.160208	-0.115857
0.305325	-2.074476	-1.104296	0.024253
-0.355366	-1.939302	-1.993834	0.108249
0.153118	-1.498255	0.211531	0.131600
0.694298	-1.789364	-0.145763	0.084548
0.398340	-1.890860	0.019332	-0.077518
-0.560564	-2.164900	-2.213139	-0.174759
-0.465857	-1.557307	-0.483344	-0.227038
0.570841	-1.253742	1.561855	-0.351812
0.204417	-1.686023	-0.002845	-0.479026
-0.273625	-1.460886	0.034116	-0.608331
-0.697550	-1.322482	0.063685	-0.730666
0.106892	-1.315101	1.027146	-0.878094
0.213437	-1.689252	0.820162	-1.027963
-0.185120	-1.805050	0.019332	-1.207107
-0.477695	-1.445662	-0.572051	-1.258342
0.397213	-1.164702	1.115854	-1.283087
0.805353	-1.442894	0.953224	-1.246491
0.378609	-1.444278	0.610714	-1.209547
0.424272	-0.669217	1.719557	-1.078848
0.336330	-0.767483	1.140495	-0.958256
0.798024	-0.934029	1.643170	-0.773883
0.034735	-1.229752	-0.049663	-0.732060
-0.132129	-0.618007	1.470683	-0.725089
-0.349165	-0.645227	1.046859	-0.686751
-0.185120	-1.175774	-0.838174	-0.611816
-0.244875	-1.173006	0.741311	-0.543156
-0.879071	-1.285113	-0.835709	-0.564068
-0.925296	-0.862982	-0.416813	-0.643881
-0.107325	-0.912346	0.093254	-0.757154
0.134515	-0.987545	0.364305	-0.728226
-0.521666	-1.031373	0.322415	-0.762730
-0.953483	-0.747645	-0.239398	-0.643184
-0.243184	-0.533120	1.288340	-0.512137
0.140152	-0.670601	0.943367	-0.412457
-0.554926	-0.731960	-0.098945	-0.471010
-1.146278	-0.512359	-0.897312	-0.536185
-0.782109	-0.576025	-0.576979	-0.613908
-0.097178	-0.928954	-0.020094	-0.667233
-0.727427	-1.324328	-0.493200	-0.803857
-1.084268	-1.297570	-0.241863	-0.996943
-1.239857	-1.271273	-0.500593	-1.193166
-0.382989	-1.549926	-0.544946	-1.289709
-0.377915	-1.713704	-0.399565	-1.349657
-0.568456	-1.229290	0.145000	-1.436092
-0.629339	-0.743493	0.071077	-1.435047
-0.143968	-0.976012	-0.618869	-1.375448
0.007112	-0.988007	-0.530162	-1.225231
-0.643996	-0.791473	-0.453775	-1.331185
-0.822698	-0.419167	0.258349	-1.410301
-0.775344	-0.847758	-0.840638	-1.563306
-0.447818	-1.075662	-1.252141	-1.637543
-0.822134	-0.943717	-1.005732	-1.805187
-1.011547	-0.585252	-0.766715	-1.878727
-0.806913	-0.725962	-1.084583	-1.833766
-0.324361	-1.174852	-1.912519	-1.746285
-0.541397	-1.113954	-1.027909	-1.640332
-0.816497	-0.858368	-1.503479	-1.490463
-0.844683	-0.503132	-1.533048	-1.297726
-0.541397	-0.768867	-1.582330	-1.169815
-0.540833	-0.714890	-1.641469	-1.020992
-0.463602	0.019111	-0.278824	-1.008793
-0.642868	0.282540	-0.177796	-0.955120
-0.401592	-0.321362	-1.878022	-0.877049
-0.244311	-0.551573	-2.097326	-0.689887
-0.444435	-0.253544	-0.783963	-0.649109
-0.655270	-0.229093	-0.971235	-0.507954
-0.559436	-0.775788	-1.774530	-0.316959
-0.112399	-0.820077	-1.116616	-0.139906
-0.780418	-0.906810	-1.570010	-0.059046
-0.899929	-0.578332	-1.294031	0.049695
-0.919659	-0.493905	-1.641469	0.217687
-0.844683	-0.779478	-2.511294	0.416350
-1.055518	-0.588020	-1.436949	0.485359
-1.312579	-0.273382	-1.732640	0.495815
-1.391501	0.035720	-1.769601	0.578068
-1.282701	-0.578332	-3.179064	0.546352
-1.309760	-0.630925	-2.439835	0.543564
-1.230838	-0.230015	0.117895	0.396832
-1.107381	-0.253083	-0.333034	0.321201
-0.917968	-1.077969	-2.459548	0.312836
-0.662035	-1.438741	-1.890342	0.350129
-0.593824	-1.004615	-0.318249	0.336885
-0.660344	-0.606935	0.048901	0.361979
-0.662599	-0.795625	-0.806140	0.364419
-0.683457	-1.127794	-2.035724	0.357448
-0.955738	-0.717658	-1.010660	0.237902
-1.200396	-0.060240	-0.705112	0.141708
-1.401084	0.068014	-1.146185	0.025647
-1.113582	-0.279841	-2.282133	-0.064623
-1.261843	-0.114679	-1.870629	-0.193928
-1.220691	0.246093	-0.673079	-0.401652
-1.327235	0.249323	-0.406957	-0.421170
-1.093852	-0.261848	-2.203282	-0.396424
-1.054954	-0.442235	-2.447227	-0.330900
-1.388682	-0.239242	-1.254606	-0.408623
-1.556673	-0.063470	-1.515800	-0.476586
-1.193632	-0.230015	-1.449269	-0.500635
-1.155298	-0.463918	-1.878022	-0.548384
-1.522850	-0.252160	-1.794242	-0.726832
-1.657017	0.127528	-2.003690	-0.869729
-1.406158	0.168587	-1.730176	-0.990670
-0.932061	0.091543	-1.510872	-0.979865
-1.039734	0.232253	-0.682936	-1.054799
-1.028459	0.652539	0.029188	-1.160404
-1.069611	0.622552	-0.860350	-1.123111
-0.502499	0.282078	-1.121544	-0.987184
-0.573529	0.046792	-0.744538	-0.962090
-0.717844	0.028338	-0.377388	-1.003565
-0.661471	0.046792	-0.404493	-0.907371
-0.429215	-0.594479	-1.333457	-0.864153
-0.301248	-0.551112	-0.678007	-0.821284
-0.428087	-0.219866	-0.049663	-0.824072
-0.558309	0.215645	0.088326	-0.680477
-0.369459	0.261779	-0.355211	-0.553612
-0.449509	-0.012260	-1.313744	-0.403395
-0.653015	0.435707	0.462869	-0.268862
-0.800712	0.719896	0.613178	-0.224947
-0.792820	0.722664	0.682173	-0.214143
-0.453455	0.586567	0.369233	-0.034998
-0.659780	0.548275	-0.079232	0.048301
-0.709388	0.816317	0.243564	0.060500
-0.672182	0.761417	0.295310	0.101278
0.035298	0.586105	0.926118	0.159483
-0.186247	0.299610	-0.288680	0.183531
-0.334508	0.271929	0.016867	0.199215
-0.508700	0.438475	-0.116194	0.305866
-0.068992	0.271006	-0.029950	0.332005
0.255153	0.349896	0.457940	0.327823
-0.286027	0.402028	-0.751930	0.273452
-0.380734	0.850918	-0.352747	0.348735
-0.120291	1.094970	0.063685	0.389165
0.140152	1.011005	0.650140	0.429943
-0.293356	1.013312	0.039044	0.349083
-0.428087	1.251366	-0.599156	0.304472
-0.279263	1.264745	-0.320714	0.257768
0.107456	0.911815	-0.628725	0.319110
0.009930	0.727277	-0.860350	0.274846
-0.278699	0.608250	-2.045580	0.165756
-0.009236	0.869372	-0.771643	0.113825
0.626087	0.603636	-0.882527	0.090473
0.593390	0.390495	-1.042693	0.231280
0.319418	0.650694	0.189354	0.387422
-0.153551	0.721280	-1.069798	0.591661
0.791823	1.235680	1.763911	0.733862
0.932192	1.137414	2.261658	0.875714
-0.058844	0.455544	-0.451311	0.824480
-0.247694	0.551043	-1.483766	0.711207
0.283903	0.969022	0.014403	0.559945
1.163321	1.312725	3.328611	0.518121
0.444566	0.647464	0.117895	0.363373
0.043754	0.560270	-2.067757	0.309699
0.486282	1.005930	0.145000	0.310397
0.729249	0.584721	-0.182724	0.212111
0.658219	0.657153	-0.214758	0.136131
0.408487	0.843998	-0.387244	0.079669
0.345913	1.076516	-0.296073	-0.069154
0.788441	1.036379	-0.601620	-0.190443
0.548292	0.814471	-1.703071	-0.173016
0.385374	1.148486	-0.305929	-0.231569
-0.096051	1.195082	-0.591764	-0.311383
0.530253	1.424371	0.482581	-0.365754
0.820573	1.513410	0.943367	-0.217279
0.079269	1.220917	-0.264039	-0.290122
-0.054335	1.443747	-0.241863	-0.382135
0.252334	1.607525	-0.032414	-0.491573
1.028589	1.714557	1.510109	-0.453235
0.631724	1.398997	0.369233	-0.436157
0.247824	1.312725	-0.631190	-0.458811
0.323364	1.593223	-0.626261	-0.422564
0.870181	1.617213	-0.340426	-0.369936
0.883711	1.666577	-0.012702	-0.327415
0.481772	1.846963	-0.909632	-0.354252
0.100691	1.982599	-1.089511	-0.339265
0.577042	1.918011	0.172105	-0.312777
0.527998	1.602911	-0.000381	-0.227038
0.042063	1.480655	-0.010238	-0.224250
-0.205414	1.676265	0.369233	-0.137117
-0.224581	1.486191	-0.818461	-0.081004
0.053901	1.506952	-0.076768	0.064682
-0.133257	1.454819	-0.389708	0.084200
-0.297866	1.593685	-1.104296	0.133343
-0.247694	1.608448	-0.754394	0.237205
0.204981	1.463124	-0.387244	0.364767
0.184687	1.419757	0.194282	0.413213
0.020641	1.452513	0.300238	0.378709
-0.041369	1.635667	-0.392172	0.364070
0.383119	1.503261	-0.118658	0.416698
0.509958	1.342712	0.563896	0.519167
0.307016	1.474196	0.558968	0.554368
0.055029	1.535555	-0.089089	0.597238
0.451894	1.160942	-0.596692	0.646380
0.701063	1.202002	0.522007	0.790324
0.216255	1.169246	0.117895	0.833890
0.087161	1.413760	0.485045	0.841558
0.101818	1.139720	-1.072263	0.731771
0.201598	0.900743	-2.121967	0.761396
0.406796	1.318261	-0.692792	0.870137
0.253462	1.665193	-0.921953	0.907779
0.270937	1.829432	-1.067334	0.983758
0.643562	1.447438	-1.767137	1.214834
0.756872	1.536016	-0.525234	1.243763
0.578170	1.736240	0.470261	1.162903
0.327310	1.819744	0.031652	1.159070
0.514468	1.285506	-0.771643	1.115852
0.670058	1.096354	0.317487	0.995260
0.533071	1.194159	0.364305	0.865606
0.175667	1.359321	-0.424206	0.823086
0.393266	1.424371	0.223851	0.783005
0.540964	1.084820	-0.436526	0.817509
0.491355	1.171553	-0.392172	0.778822
-0.038550	1.161404	-1.013124	0.736998
0.496993	1.665193	0.724063	0.601420
0.975599	1.712250	0.554040	0.587479
0.750671	1.447899	-0.301001	0.559248
0.662165	1.730704	0.016867	0.497906
0.644126	1.851577	-0.049663	0.392998
1.440112	1.827126	1.601280	0.356403
1.177414	1.237987	0.117895	0.178652
0.808171	1.148024	0.418515	-0.062183
0.559567	1.271204	0.586073	-0.284546
0.830157	1.000855	0.443156	-0.537928
0.982364	0.890132	0.583609	-0.660611
0.645817	0.727738	-0.690328	-0.873215
0.473316	0.996242	0.112967	-1.023432
0.684151	1.028536	0.339664	-1.161798
0.838613	1.011005	0.347056	-1.243006
0.405105	0.914122	-0.700184	-1.361855
0.268682	1.171553	-0.882527	-1.423197
0.636798	1.511565	-0.268968	-1.397405
0.765328	1.192314	-0.557267	-1.337110
0.769838	1.109271	-0.365067	-1.367083
0.688661	1.374084	-0.631190	-1.250325
0.595082	1.420218	-0.446382	-1.218260
0.735450	0.882751	-0.712505	-1.204319
0.715156	0.718050	-1.119080	-1.107776
0.692043	0.930269	-0.286216	-1.018901
0.443438	1.079745	-0.180260	-0.834876
0.362261	0.788175	-0.852958	-0.628546
0.372972	0.746192	-0.705112	-0.368542
0.268119	0.796018	-1.067334	-0.117251
-0.128747	1.135568	-0.973699	0.016236
-0.059408	1.367164	-0.919489	0.067819
0.023460	1.072825	-1.769601	0.180394
0.132823	1.175705	-1.974121	0.124281
-0.134384	1.279508	-2.050508	0.140662
-0.062227	1.371316	-1.375346	0.166802
0.476135	1.156329	-0.966307	0.318064
0.530253	0.975020	-0.833245	0.400318
0.565204	1.134645	-0.360139	0.484662
0.593390	1.213536	-0.305929	0.551929
0.958123	1.114346	-0.143299	0.580160
0.904005	0.855070	-1.037765	0.677051
0.705009	0.653923	-1.303887	0.744318
0.534763	0.853686	-0.889920	0.797643
0.361698	0.545045	-2.873516	0.934267
0.575915	0.528437	-1.912519	1.108881
0.984055	0.846766	0.233708	1.257704
0.828466	1.126803	0.019332	1.451487
0.591135	0.854609	-1.375346	1.400602
0.653709	0.315757	-2.343735	1.395025
1.184179	0.682065	-0.636118	1.379690
1.064104	0.962563	-0.074304	1.389449
0.721357	0.802476	-1.432020	1.359823
0.789004	0.403874	-2.745383	1.326016
1.158247	0.620245	-1.141257	1.183467
1.324547	0.921504	0.416051	1.031159
0.960942	0.981479	-0.199973	0.803219
0.739960	0.626704	-1.648861	0.653351
0.890476	0.633163	-1.412308	0.587479
1.021825	0.872601	-0.140835	0.445278
0.593390	0.924733	-0.673079	0.315625
0.699935	1.014234	-0.936737	0.180046
0.570841	0.837077	-1.567546	0.140662
0.497556	0.811703	-1.466518	0.093959
0.296305	1.136029	-1.018052	0.108249
0.432164	1.279047	-0.483344	0.065728
0.628342	1.100044	-0.714969	0.161225
0.818318	1.167401	-0.904704	0.258117
0.708955	1.277663	-0.638582	0.332703
0.866235	1.655505	0.066149	0.319458
1.459842	1.650891	0.416051	0.401712
1.462097	1.327027	-0.966307	0.398226
1.343714	1.017464	-1.313744	0.381148
1.227022	1.056678	-0.907168	0.359191
1.552858	1.232451	-0.204901	0.341067
1.443494	1.020693	-0.148227	0.386376
1.121605	0.685756	-0.857886	0.418093
0.841995	1.001317	-0.633654	0.418790
1.136262	1.439595	0.817698	0.398923
1.020133	1.164172	-0.350283	0.401015
1.255209	1.227837	-0.515377	0.247661
1.104129	1.390692	0.011939	0.104066
1.014496	1.449283	-0.350283	-0.136769
1.478445	1.367625	0.024260	-0.161863
1.425455	1.011927	-0.564659	-0.293608
1.448004	1.066828	0.243564	-0.350418
1.112021	0.957950	-0.606549	-0.343448
1.172904	0.653000	-1.905127	-0.375164
1.125551	0.497066	-2.516222	-0.380740
0.825083	0.221642	-1.451733	-0.315565
0.653709	0.497066	-0.742074	-0.307200
0.686406	0.709746	-0.953986	-0.346584
0.632288	0.586105	-0.813533	-0.318005
0.347604	0.551043	-2.025867	-0.388757
0.232604	1.088511	-1.153578	-0.456023
0.034735	0.900743	-2.195890	-0.492967
-0.006418	0.707901	-2.750311	-0.457417
0.707264	1.166017	-0.880063	-0.510742
0.831284	1.323797	-0.227078	-0.519804
0.874128	1.178935	-1.259534	-0.519456
0.761945	0.478150	-3.772911	-0.379695
1.227022	0.602252	-2.272277	-0.253527
1.478445	0.867065	-0.673079	-0.117600
1.257464	0.906279	-1.865701	-0.115508
1.401214	0.701442	-2.262420	-0.015828
1.254645	0.699596	-1.646397	0.020070
1.232096	1.124957	-0.278824	0.106506
