# Vib_X	Vib_Y	Vib_Z	Sound
0.811239	1.340308	-0.957740	-0.600200
0.638945	1.418557	-1.381243	-0.493470
0.477385	1.504185	-2.137868	-0.415145
0.412616	1.582256	-1.492284	-0.398692
0.262700	1.616934	0.222387	-0.410926
-0.073156	1.550423	-1.830570	-0.401223
-0.311857	1.512010	-2.021663	-0.358053
-0.449765	1.521258	-1.135921	-0.329226
-0.568024	1.495382	-1.724694	-0.317273
-0.602774	1.496449	-1.714365	-0.283243
-0.618056	1.463016	-2.026828	-0.202387
-0.533819	1.506230	-1.915787	-0.131374
-0.358796	1.531394	-1.928699	-0.081032
-0.123006	1.527393	-0.784724	-0.032799
0.125519	1.496360	-1.079110	0.019090
0.391693	1.476798	-1.084275	0.047073
0.647314	1.445588	-0.384462	0.070135
0.866548	1.359337	-1.352838	0.072385
1.054852	1.251834	-2.047486	0.087009
1.307927	1.177320	-1.797000	0.142413
1.585562	1.184789	-0.366385	0.199083
1.801521	1.121302	-0.309574	0.282752
1.944705	1.093648	-0.924170	0.375983
2.087344	1.120946	-0.733077	0.456980
2.270372	1.150289	-0.534237	0.470198
2.309670	1.131260	-0.660772	0.484260
2.289839	1.131260	-0.270839	0.502541
2.239807	1.112943	-1.634313	0.487073
2.323134	1.185323	-1.280532	0.473714
2.336415	1.215555	-0.423197	0.444605
2.202328	1.175453	-1.288279	0.437996
2.152113	1.245788	0.715614	0.464573
1.955621	1.190302	-0.038429	0.482995
1.716375	1.101917	-1.195315	0.541633
1.549175	1.095515	-0.810547	0.626708
1.401078	1.128682	-0.053923	0.705596
1.275724	1.166917	0.015800	0.798686
1.034294	1.178298	-2.378025	0.862387
0.959700	1.257080	-1.422561	0.936775
0.849992	1.287490	-1.288279	1.042521
0.706444	1.248633	-1.740188	1.175266
0.718087	1.248633	-0.456767	1.302246
0.595826	1.179010	-0.376715	1.399836
0.511225	1.103696	-0.482590	1.499395
0.336748	0.958047	-2.447748	1.593048
0.316553	0.897849	-1.838317	1.658296
0.392239	0.886912	-0.157216	1.728606
0.351849	0.830804	-0.996475	1.823524
0.288535	0.731038	-2.334126	1.941926
0.281439	0.672707	-2.576865	2.057375
0.488301	0.678220	-0.616872	2.132607
0.604013	0.596859	-0.010023	2.190120
0.565443	0.466594	-1.554260	2.217682
0.652590	0.331082	-2.522636	2.236243
0.933319	0.360069	-0.170128	2.224713
1.046483	0.272306	0.039042	2.200807
1.081961	0.196814	0.390239	2.174230
1.235880	0.181609	1.492897	2.124029
1.228238	0.078997	-0.188204	2.035579
1.138725	0.047164	-0.565225	1.939395
1.130902	0.043074	-0.237268	1.852773
1.117621	0.065037	0.638144	1.751386
1.036659	0.081487	-0.281168	1.687545
0.930954	0.093402	-0.913841	1.658718
0.843442	0.096692	-1.458714	1.687966
0.861454	0.104695	0.165576	1.738027
0.833072	0.116343	1.392186	1.760386
0.660777	-0.000941	-1.350255	1.726918
0.580179	-0.119647	-1.701453	1.670951
0.615839	-0.119025	-0.038429	1.628766
0.725001	-0.161528	1.306969	1.607532
0.682974	-0.274543	0.232717	1.602891
0.636398	-0.371643	-1.161745	1.616953
0.796320	-0.324516	0.072612	1.645781
0.937503	-0.253203	1.464491	1.674186
0.962065	-0.248135	0.594244	1.693873
0.989173	-0.225638	0.183652	1.681779
0.964248	-0.243066	-0.557478	1.666311
1.004820	-0.254537	-0.004858	1.625672
1.159466	-0.241821	0.072612	1.576455
1.295919	-0.260494	-0.291498	1.499114
1.398349	-0.262273	0.986759	1.443850
1.382339	-0.342566	-0.345727	1.405742
1.488408	-0.368264	-0.565225	1.342323
1.588473	-0.353681	0.599409	1.240795
1.693087	-0.331807	1.113293	1.125487
1.621222	-0.352258	-0.405120	1.049552
1.638324	-0.352525	-0.665936	0.998788
1.797882	-0.275344	0.325681	0.982617
1.813529	-0.235686	0.839566	0.970946
1.746940	-0.212389	-0.575555	0.980086
1.602300	-0.292416	-2.504560	1.045896
1.650150	-0.233018	-0.903511	1.162892
1.556634	-0.204209	-1.148833	1.279184
1.472579	-0.189004	-0.740824	1.409820
1.333034	-0.219592	-2.119792	1.533988
1.269174	-0.207499	-3.225032	1.675592
1.310656	-0.137431	-1.649806	1.816352
1.228420	-0.134230	-1.332179	1.946145
1.105795	-0.163306	-1.024881	2.056672
0.964794	-0.266541	-2.212756	2.127544
1.028836	-0.160727	-0.999058	2.167199
1.039024	-0.089504	0.289528	2.147231
0.930226	-0.148901	-0.867359	2.111514
0.845807	-0.233285	-2.881581	2.069468
0.959881	-0.229906	-1.848646	2.028407
1.126899	-0.224660	0.516774	1.939395
1.120714	-0.348435	-1.280532	1.830696
1.181662	-0.429440	-1.789253	1.724809
1.286822	-0.411567	-0.955158	1.644234
1.414905	-0.403920	-1.407067	1.574064
1.506602	-0.409878	-1.068781	1.508957
1.503509	-0.440110	-0.531655	1.475631
1.641781	-0.454604	-0.443855	1.460725
1.696362	-0.459227	-0.245015	1.437241
1.701638	-0.494617	-0.665936	1.381556
1.766953	-0.527961	-0.591049	1.308152
1.787330	-0.534808	-0.616872	1.229827
1.799702	-0.492394	-0.340562	1.169923
1.800793	-0.449624	0.126841	1.122112
1.775140	-0.456560	-0.658189	1.118737
1.792788	-0.438776	-0.066834	1.128721
1.722015	-0.388092	-0.350891	1.133502
1.628317	-0.323093	-0.402538	1.129987
1.544080	-0.229995	0.031295	1.132940
1.327940	-0.301575	-2.199844	1.161767
1.295919	-0.244044	-2.158527	1.206765
1.292644	-0.104531	-0.485173	1.231655
1.182754	-0.040598	-0.071999	1.251764
1.033930	-0.043177	-1.290862	1.270747
1.005002	-0.012678	-2.104298	1.265966
1.003546	0.070995	-0.503249	1.205640
0.933683	0.100604	0.596826	1.104253
0.788315	0.055167	-1.004222	1.014116
0.729913	0.002794	-2.083639	0.902604
0.791408	0.078908	-1.223721	0.794749
0.821246	0.154222	-0.544567	0.700674
0.813604	0.196814	-0.389626	0.633036
0.679881	0.130570	-2.891910	0.573835
0.749199	0.222067	-1.993257	0.476667
0.895476	0.355534	-0.412867	0.326625
0.934956	0.388167	-1.267621	0.157319
0.980804	0.375363	-0.975817	0.022886
1.079232	0.410397	-1.463878	-0.074985
1.228966	0.548754	0.101018	-0.164560
1.305743	0.571340	0.498697	-0.199152
1.231149	0.467394	-1.210809	-0.197184
1.221507	0.387011	-2.065563	-0.156966
1.316841	0.423735	-0.691760	-0.114640
1.307563	0.438406	0.018383	-0.080610
1.245158	0.402839	-0.562643	-0.019440
1.260805	0.440451	0.165576	0.011215
1.173111	0.496026	-0.544567	-0.007769
1.035021	0.561559	-0.232104	-0.096781
0.879829	0.606729	0.095853	-0.170466
0.706626	0.602639	-0.291498	-0.229386
0.586729	0.673507	-0.211445	-0.286759
0.428990	0.721079	-0.353474	-0.327538
0.317281	0.761537	0.751766	-0.362975
0.150445	0.730415	0.428974	-0.411910
0.015084	0.709430	-0.201116	-0.475189
-0.172311	0.671996	-0.402538	-0.574326
-0.319862	0.662126	-0.366385	-0.674026
-0.330232	0.651278	0.604573	-0.767679
-0.407010	0.562981	-0.368968	-0.878346
-0.415743	0.574096	-0.787306	-0.980718
-0.421746	0.593303	-0.516161	-1.113885
-0.358069	0.580143	0.408316	-1.227787
-0.106086	0.573741	1.683990	-1.296550
-0.096443	0.552044	0.436721	-1.346048
-0.108451	0.464460	-0.529072	-1.387672
-0.008022	0.438673	0.147500	-1.389078
0.128067	0.403817	1.591026	-1.370657
0.199568	0.303872	0.968683	-1.356454
0.068209	0.157068	-1.215974	-1.353360
0.140620	0.079264	-0.614290	-1.318487
0.234318	0.077397	0.865389	-1.239177
0.252511	0.070372	0.751766	-1.135681
0.226130	0.092780	0.284363	-1.051590
0.171913	0.132882	-0.188204	-1.022341
0.123336	0.146398	0.351504	-0.987186
0.071484	0.174940	0.780172	-0.953016
-0.018756	0.210864	0.090688	-0.968203
-0.164488	0.203039	-0.614290	-1.032888
-0.241993	0.213709	-0.410285	-1.113885
-0.326048	0.201527	0.129423	-1.204303
-0.486698	0.196903	-0.162381	-1.314971
-0.520538	0.231048	0.733690	-1.458544
-0.621331	0.193435	0.723361	-1.571602
-0.820370	0.091801	-0.265674	-1.649928
-0.879681	0.074462	-0.020352	-1.739081
-0.960825	0.066993	0.137170	-1.846655
-1.000487	0.064681	0.075194	-1.913871
-1.133483	0.026891	-0.405120	-1.942839
-1.236459	0.020311	-0.363803	-2.000353
-1.265569	0.046986	0.090688	-2.058851
-1.340891	0.051255	0.005471	-2.092880
-1.398201	0.032404	0.333428	-2.114114
-1.464062	-0.023704	-0.255345	-2.140410
-1.491171	-0.076255	-0.776977	-2.164737
-1.447324	-0.120003	0.051953	-2.202564
-1.397837	-0.173887	-0.144304	-2.239406
-1.379462	-0.278456	-0.423197	-2.234344
-1.311963	-0.285480	0.217223	-2.213110
-1.199162	-0.266985	0.583915	-2.185549
-1.210260	-0.289215	-0.461932	-2.127192
-1.202255	-0.363729	-0.480008	-2.045070
-1.153132	-0.453448	0.165576	-1.981791
-1.120566	-0.455315	0.106182	-1.945511
-1.090364	-0.494973	0.023548	-1.908528
-1.157499	-0.631285	-0.957740	-1.867889
-1.062346	-0.659028	-0.095240	-1.819093
-1.139851	-0.714157	-0.709836	-1.833015
-1.207895	-0.785025	-2.037157	-1.886732
-1.112742	-0.803165	-0.487755	-1.907965
-1.100916	-0.869498	0.338593	-1.878294
-1.155861	-0.913513	0.193982	-1.849608
-1.246466	-0.953704	-0.588466	-1.836812
-1.227544	-0.955305	-0.851865	-1.783657
-1.290313	-0.996830	-1.231468	-1.733597
-1.290495	-0.999497	-0.686595	-1.704066
-1.273211	-0.943123	0.067447	-1.676646
-1.360540	-0.921071	-0.913841	-1.598039
-1.389286	-0.948102	-1.130757	-1.499043
-1.313601	-0.963040	-0.787306	-1.418467
-1.228272	-0.930585	0.168158	-1.386969
-1.125842	-0.931119	0.509027	-1.395125
-1.085452	-1.021371	-0.092658	-1.372485
-1.024867	-1.084059	0.447051	-1.325518
-0.936809	-1.154393	-0.118481	-1.287269
-0.920435	-1.236021	-0.696924	-1.245646
-0.882046	-1.269543	0.103600	-1.191085
-0.885139	-1.327518	-0.260509	-1.148899
-0.782345	-1.322183	0.219805	-1.108963
-0.734496	-1.324406	-0.268257	-1.069871
-0.689193	-1.324406	-0.113316	-1.049200
-0.604957	-1.359529	0.333428	-1.027825
-0.551831	-1.399809	-0.449020	-0.995342
-0.348608	-1.369932	1.170105	-0.997030
-0.242721	-1.453605	0.614903	-0.993655
-0.150843	-1.606456	0.072612	-0.962297
-0.059874	-1.713869	0.165576	-0.931782
0.098775	-1.712536	1.505809	-0.910408
0.266520	-1.665231	2.670442	-0.866956
0.282167	-1.734676	0.188817	-0.819146
0.420257	-1.759840	0.214640	-0.788772
0.420257	-1.753972	-0.079746	-0.770632
0.420257	-1.737789	-0.224357	-0.788772
0.506495	-1.719649	0.374745	-0.795381
0.582545	-1.749793	-0.053923	-0.816474
0.684611	-1.734499	0.431557	-0.876378
0.641128	-1.684171	-0.126228	-0.928267
0.602922	-1.623617	-0.022935	-0.938672
0.572902	-1.634198	0.142335	-0.908720
0.537242	-1.632865	-0.725330	-0.843051
0.461739	-1.589828	-0.611707	-0.758538
0.354396	-1.580314	-0.536820	-0.669807
0.301816	-1.628863	-0.627201	-0.565186
0.304727	-1.651538	-0.410285	-0.482080
0.372772	-1.574445	-0.180457	-0.404036
0.432447	-1.483392	0.173323	-0.324726
0.379321	-1.448358	-0.498084	-0.265384
0.351667	-1.444179	-0.242433	-0.181434
0.437359	-1.416348	0.320516	-0.109578
0.536151	-1.379624	0.013218	-0.044049
0.607288	-1.401320	0.310187	0.024011
0.594189	-1.422750	-0.805382	0.080541
0.640037	-1.372689	-0.503249	0.136929
0.693708	-1.284126	0.488368	0.166600
0.716268	-1.231486	-0.012605	0.207098
0.739192	-1.217792	0.552926	0.259409
0.688796	-1.176178	0.261122	0.327750
0.610199	-1.078812	-0.123646	0.430684
0.499400	-0.981980	0.333428	0.551055
0.487392	-0.921693	1.020329	0.655113
0.514136	-0.831441	1.348286	0.735689
0.474838	-0.709178	0.731108	0.796577
0.473019	-0.593672	0.560673	0.877855
0.557437	-0.528228	0.540015	0.963352
0.604377	-0.433708	0.467709	1.023678
0.624572	-0.372710	0.586497	1.081332
0.699712	-0.280501	1.206258	1.109175
0.762298	-0.169353	0.979012	1.157689
0.823065	-0.120358	1.118458	1.200859
0.823611	-0.066652	0.860224	1.192141
0.761025	0.005550	0.126841	1.142221
0.813604	0.166849	1.381856	1.083020
0.895476	0.237539	0.449633	1.056161
0.927679	0.309563	-0.051340	1.013132
0.976802	0.477442	0.555509	0.934103
0.983897	0.585745	0.705284	0.842982
1.045574	0.674041	1.389603	0.724017
1.026834	0.756202	0.527103	0.602803
0.977711	0.868861	0.142335	0.493822
0.910213	0.970496	-0.273421	0.423231
0.856541	1.044743	0.756931	0.414372
0.893838	1.095070	2.071340	0.454449
0.812695	1.075953	0.883466	0.516743
0.744104	1.108408	0.516774	0.546274
0.801778	1.171718	0.723361	0.547117
0.963520	1.254324	1.459327	0.514775
1.044846	1.312032	1.012582	0.474276
1.082325	1.386012	-0.015188	0.418169
1.185483	1.479555	0.503862	0.398623
1.241156	1.511743	0.808578	0.412122
1.309564	1.558070	1.257904	0.388920
1.317933	1.577899	-0.560061	0.326063
1.342313	1.633384	-1.045540	0.231848
1.475490	1.714389	0.875719	0.155632
1.507693	1.728616	0.873136	0.113727
1.488408	1.783123	0.475456	0.064651
1.368875	1.874265	-1.494866	0.002778
1.457842	1.982745	-0.108152	-0.009034
1.506420	2.039653	1.392186	-0.013534
1.403443	2.061972	0.336010	-0.016628
1.456387	2.181301	1.448997	-0.001019
1.385795	2.200685	0.212058	0.059588
1.422183	2.245678	0.648473	0.155069
1.393801	2.261061	0.509027	0.264331
1.387979	2.280356	-0.591049	0.370780
1.413450	2.306943	-0.007441	0.487354
1.339584	2.197039	-1.024881	0.632333
1.358323	2.155070	0.082941	0.775203
1.306107	2.129639	0.175905	0.916245
1.281910	2.154181	-0.301827	1.028178
1.396530	2.131862	-0.226939	1.149814
1.523885	2.067396	-0.265674	1.248108
1.531345	2.009332	-0.792471	1.311668
1.531709	2.008888	-1.838317	1.355541
1.600481	2.036719	-0.748571	1.387321
1.575192	1.959271	-0.973234	1.394071
1.610851	1.929928	-1.084275	1.345838
1.606485	1.950912	-0.252762	1.256826
1.479493	1.882623	-0.753736	1.175969
1.324301	1.799306	-1.515525	1.118737
1.193124	1.806509	-1.347673	1.048005
1.229876	1.875687	-0.276004	0.982898
1.145457	1.874087	0.139753	0.935088
1.034112	1.831673	-0.647860	0.893745
0.928043	1.831495	-0.926752	0.850575
0.845261	1.899429	-0.745989	0.805858
0.775398	2.002841	-0.949993	0.750876
0.723364	2.065884	-0.906094	0.687737
0.727184	2.106787	-0.844118	0.622208
0.709900	2.093627	-0.862194	0.561742
0.722272	2.090870	-0.616872	0.479479
0.714085	2.024092	-0.810547	0.424637
0.701349	1.897739	-1.843482	0.390467
0.674423	1.808287	-1.592995	0.365436
0.635852	1.803041	-0.715001	0.344765
0.640401	1.838786	-0.596213	0.332813
0.629302	1.829183	-0.469679	0.340547
0.508314	1.748711	-0.836371	0.330703
0.437905	1.743376	-1.030046	0.308626
0.360582	1.735018	-0.758900	0.265456
0.431537	1.638452	0.101018	0.216098
0.425715	1.515211	-0.038429	0.152679
0.392966	1.418912	-0.629784	0.097274
0.445546	1.418557	0.573585	0.020074
0.363857	1.301095	-0.077164	-0.014659
0.302726	1.153223	-0.838953	-0.030268
0.277073	0.993792	-0.345727	-0.099594
0.298359	0.859525	0.632979	-0.189731
0.215578	0.662481	0.364416	-0.295618
0.092953	0.424268	-1.670465	-0.396864
0.251602	0.429248	-0.123646	-0.487845
0.384415	0.497804	0.558091	-0.589513
0.352031	0.497359	0.503862	-0.661089
0.318918	0.466327	-0.665936	-0.683307
0.233772	0.480554	-1.011969	-0.732383
0.306183	0.555779	2.097164	-0.802271
0.128612	0.423023	-0.095240	-0.858097
0.241231	0.360425	1.291475	-0.870753
0.243778	0.223045	2.489679	-0.897049
0.090042	0.000393	0.594244	-0.896908
0.211576	-0.038109	2.536161	-0.871597
0.065662	-0.230973	1.751131	-0.827020
0.030003	-0.391738	1.358615	-0.777241
-0.147932	-0.545301	0.663967	-0.780616
-0.202695	-0.523249	1.164940	-0.776819
-0.348062	-0.492038	0.772425	-0.750382
-0.636250	-0.525205	-1.182404	-0.702993
-0.683553	-0.406676	0.632979	-0.664042
-0.828193	-0.280501	0.904124	-0.646183
-1.020318	-0.236575	-0.193369	-0.642668
-1.110741	-0.277567	-0.198533	-0.644496
-1.204802	-0.342122	-0.407703	-0.654901
-1.160228	-0.384536	0.718196	-0.692447
-1.096732	-0.501553	2.329574	-0.733508
-1.111287	-0.735764	1.226916	-0.764866
-1.175329	-0.932986	-0.526490	-0.825192
-1.097096	-1.071877	0.026130	-0.868503
-0.924074	-1.115803	1.273398	-0.883268
-0.916069	-1.235132	0.555509	-0.872862
-0.871130	-1.300487	0.002889	-0.832504
-0.806543	-1.280480	0.142335	-0.787928
-0.685555	-1.147369	1.317298	-0.778225
