# Vib_X	Vib_Y	Vib_Z	Sound
-1.167297	-0.400746	-0.156919	0.261064
-0.962596	-0.533760	-0.571376	0.204571
-1.180350	-0.014286	0.859352	0.173151
-1.325717	-0.377828	0.464766	0.118246
-1.154837	-1.114799	-1.039770	0.098886
-0.738908	-1.111653	-0.630990	0.104599
-1.264010	-0.897302	-2.036170	0.061753
-1.705452	-0.862701	-1.176029	0.041124
-1.487105	-1.109406	-0.137048	0.036363
-1.253330	-1.399251	-1.462743	0.008435
-1.066429	-0.872587	-1.198739	0.098886
-1.665105	-0.703623	-1.721069	0.055406
-1.448538	-0.851466	-0.244920	0.076035
-1.118050	-1.076602	-0.968801	0.067466
-0.762048	-0.891011	-1.360548	0.171564
-0.832655	-0.507247	-0.202339	0.292166
-1.369031	-1.030766	-0.931897	0.299148
-0.601254	-1.166476	0.124117	0.338503
-0.323573	-1.383523	0.058825	0.401025
-0.713988	-1.271629	0.257538	0.487033
-1.188063	-1.745268	-0.176791	0.498141
-1.297237	-2.322262	-0.063241	0.641277
-0.872409	-2.329452	1.753557	0.880259
-1.240277	-2.124538	0.152504	1.137965
-1.481171	-2.054436	-0.318728	1.268723
-1.256297	-2.288559	0.158182	1.493741
-1.165516	-2.335294	-1.369064	1.732723
-1.015403	-1.664830	-1.522357	1.979956
-1.347077	-1.318814	-1.306612	2.058982
-1.317410	-1.689995	-1.218611	1.952662
-0.832655	-1.965460	-0.787121	1.837456
-0.633294	-1.796047	-0.389697	1.746052
-0.702715	-1.446435	-0.403890	1.650523
-0.786968	-1.937150	-1.193062	1.491836
-0.327727	-2.152399	-0.724669	1.367744
0.187882	-2.071063	0.002050	1.269993
-0.267206	-2.036910	-1.235643	1.202392
-0.511067	-2.321363	-2.021976	1.076712
-0.077339	-2.238229	-1.391774	0.975788
0.171269	-1.942542	-0.173952	0.858995
-0.178799	-1.652248	-1.584809	0.717129
-0.733568	-1.671571	-2.200817	0.520040
-0.386467	-1.688197	-1.096545	0.402929
-0.050639	-1.508449	-0.579893	0.319460
-0.162779	-1.127381	0.266054	0.359449
-0.677201	-1.024475	-1.173191	0.397534
-0.874189	-1.405992	-0.679249	0.381983
-0.496234	-1.508449	-0.261953	0.401660
-0.499201	-1.323757	-0.386858	0.476560
-1.114490	-1.168274	-1.874361	0.499728
-1.319191	-1.704375	-2.975795	0.415307
-0.579894	-1.838288	-0.032014	0.418481
-0.216179	-2.017138	-0.125693	0.450218
-0.497421	-1.585741	-0.679249	0.516549
-0.770355	-1.572709	-0.721830	0.522896
-0.503947	-2.098025	-0.673571	0.492429
0.021155	-1.960517	0.322829	0.412451
-0.339593	-1.517436	-0.264792	0.388965
-0.670081	-1.274775	-0.412407	0.282010
-0.385873	-1.718755	-1.366225	0.162361
-0.008512	-1.869295	-1.039770	0.053819
0.064468	-1.386669	-0.747379	-0.092173
-0.638634	-1.400150	-2.447788	-0.292435
-0.403673	-1.683254	-1.022737	-0.447313
-0.054199	-2.051290	-1.792038	-0.539034
-0.051232	-2.039607	-2.070235	-0.634881
-0.191259	-1.579000	-1.584809	-0.718350
-0.461227	-1.956473	-2.322883	-0.822131
0.029462	-2.106563	-1.227127	-0.857994
0.201529	-2.141614	-1.709714	-0.884971
0.209836	-1.439245	-0.849574	-0.847521
0.008102	-1.399251	-0.585570	-0.823718
0.049635	-1.828851	-0.747379	-0.703433
0.405043	-1.824807	-1.042608	-0.582197
0.350456	-1.180856	-1.618874	-0.479050
0.076928	-0.806979	-0.650861	-0.490793
0.037768	-1.427112	-1.604680	-0.498093
0.396736	-1.664830	-2.828180	-0.462864
0.475057	-1.340833	-1.976556	-0.453026
0.269763	-0.893707	-0.542989	-0.432714
0.099475	-1.373637	-0.542989	-0.469847
0.122615	-1.809977	-0.525956	-0.452708
0.359356	-1.717856	-0.037692	-0.346706
0.345710	-0.913030	0.376765	-0.169929
0.196782	-1.084241	0.456250	-0.050914
0.333843	-1.605513	-0.389697	0.086508
0.614491	-1.517436	-0.352793	0.248051
0.552190	-0.738674	0.884901	0.406103
0.205089	-0.459614	0.779867	0.436571
0.214582	-1.064918	-0.256275	0.471482
0.360543	-1.236129	-0.284663	0.509567
0.177202	-0.719351	0.635091	0.518136
-0.168119	-0.254700	0.842320	0.462913
-0.089799	-0.797991	-0.355632	0.395312
0.284003	-1.143109	0.319990	0.443553
0.342150	-0.879328	-0.154081	0.534639
0.027682	-0.273124	-1.130610	0.582245
-0.063099	-0.332442	-0.500408	0.613030
0.354016	-0.733731	-0.826864	0.652067
0.793085	-0.633970	-0.284663	0.703164
0.575330	0.066152	-0.401052	0.753944
0.213989	0.104798	-0.506085	0.752040
0.369443	-0.295144	-1.136287	0.757118
0.545664	-0.418721	-1.465582	0.719033
0.416910	0.053569	-0.920542	0.640642
0.046668	0.168608	-1.567777	0.448314
0.121429	-0.083939	-0.988672	0.308670
0.137449	-0.429057	-1.468420	0.170295
0.019375	-0.190440	-0.835380	0.032238
-0.162186	0.223881	-0.151242	-0.168342
-0.302806	-0.134268	-1.156158	-0.345754
0.079302	-0.067312	0.132633	-0.536495
-0.054199	0.027056	0.036115	-0.757069
-0.461227	0.393744	-0.744540	-0.939876
-0.748402	0.052221	-0.917704	-1.143312
-0.505134	-0.125730	0.092890	-1.322311
-0.161592	0.143893	0.504509	-1.458464
-0.595321	0.649437	-0.605441	-1.481949
-0.753742	0.721336	-0.298857	-1.487027
-0.425034	0.347009	-0.622474	-1.506705
-0.158626	0.258034	-0.733185	-1.619689
-0.206686	0.885807	-0.202339	-1.688559
-0.328913	1.187335	-0.426600	-1.766950
-0.217366	0.531252	-0.841057	-1.778059
0.101255	0.250394	-0.313050	-1.824078
0.082862	0.565854	-0.707636	-1.808209
-0.238726	0.874123	-0.506085	-1.829473
-0.100479	0.370826	0.189408	-1.923415
0.069808	-0.127528	-0.690604	-1.938649
0.075148	-0.116294	-0.636668	-1.924368
-0.228046	0.558664	-0.747379	-1.979908
-0.473687	0.399136	-0.917704	-2.008789
-0.208466	0.046829	-0.287502	-1.944679
0.004541	0.184336	-0.120016	-1.879935
-0.214399	0.916813	-0.548666	-1.741243
-0.495047	1.169360	-1.039770	-1.663487
-0.190666	0.937035	-0.943252	-1.526382
0.205682	0.993656	0.010567	-1.401337
0.084048	1.329337	-0.173952	-1.270896
-0.319420	1.604353	-1.011382	-1.211865
-0.255933	1.227329	-1.471259	-1.084598
0.243656	0.988263	-0.676410	-0.964949
0.252556	0.884458	-0.869445	-0.790711
-0.134299	0.879066	-1.828941	-0.684708
-0.022752	0.641797	-0.474859	-0.578706
0.021748	0.098956	-1.386097	-0.503488
0.150502	0.061209	-1.195901	-0.485081
0.088795	0.799078	-0.168274	-0.453661
-0.029279	0.839521	-0.457827	-0.436840
0.226449	0.697520	-0.758734	-0.379078
0.113122	0.546980	-1.948169	-0.390503
0.358763	1.259684	-1.011382	-0.338137
0.314856	1.590422	-0.298857	-0.406372
0.453697	1.306419	-0.406729	-0.339089
0.732564	1.093416	-1.019898	-0.330520
0.739684	1.313159	-0.594086	-0.304178
0.870218	1.640302	-0.023498	-0.389869
0.931332	1.052524	-0.029176	-0.439696
1.292080	0.573942	0.041793	-0.535860
1.430327	0.510581	-0.750217	-0.633929
1.458807	1.093416	1.072258	-0.675822
1.457621	0.727178	0.362571	-0.723745
1.632061	0.266122	-1.031253	-0.672648
1.889569	0.267021	-0.003627	-0.655510
1.470081	0.564955	-0.628151	-0.553633
1.058899	0.520018	-0.435117	-0.560298
1.273687	0.484068	-0.349954	-0.515548
1.451687	0.462947	-0.528795	-0.492063
1.197146	0.770767	-0.480536	-0.379395
0.817411	0.939282	-1.431517	-0.301322
0.997192	0.751444	-1.096545	-0.199127
1.482541	0.613487	0.081535	-0.243242
1.415494	0.515524	-0.628151	-0.304178
1.120013	0.830534	-0.616796	-0.440014
1.122386	0.406776	-1.019898	-0.586957
1.373960	0.188830	-1.298096	-0.745326
1.680715	0.217141	-0.384019	-0.912265
1.613075	0.587423	-0.821186	-1.059843
1.543654	0.624272	-0.787121	-1.289621
1.536534	0.246350	-1.496808	-1.473063
1.602395	0.284996	-0.877961	-1.693955
1.464147	0.641348	-0.818347	-1.821539
1.067206	0.748299	-1.312289	-2.037352
1.023892	0.663817	-1.369064	-2.163667
1.114079	0.523163	-1.687004	-2.369959
1.243426	0.875920	-1.204417	-2.463902
1.109926	1.012080	-2.101461	-2.520712
1.131286	0.931193	-1.070996	-2.499765
0.849452	0.471485	-1.658616	-2.500717
0.812071	0.536195	-2.183785	-2.446764
0.794271	1.070498	-1.283902	-2.380115
0.541510	0.677298	-1.207256	-2.357899
0.496417	0.288141	-1.596164	-2.285221
0.331469	0.023012	-2.828180	-2.209686
0.774098	0.974333	-0.537311	-2.047826
0.666704	0.973434	-0.230727	-1.920559
0.726631	0.759084	-0.389697	-1.771076
1.119419	1.039042	1.168775	-1.710775
0.767571	1.307318	-1.034092	-1.604455
0.698744	1.532902	-1.133448	-1.514004
0.759858	1.267323	-0.727507	-1.299142
0.911158	1.129366	-1.371903	-1.187110
1.171039	1.487965	-0.398213	-1.065873
0.793678	1.490662	-1.542228	-0.987800
0.914125	1.319900	-1.107900	-0.858629
1.146119	1.248001	-0.261953	-0.658684
0.844705	1.049827	-0.611119	-0.465403
0.504130	1.286197	-1.474098	-0.325759
0.253742	1.007137	-1.936814	-0.221343
0.294089	0.942427	-0.795637	-0.077256
0.265609	0.860642	-1.019898	0.075718
0.266796	1.209355	-0.832541	0.312795
-0.023345	1.139702	-2.325722	0.488620
0.462597	1.310463	-0.633829	0.632390
0.854792	1.465047	0.927482	0.664762
0.476837	1.625024	-0.832541	0.739028
0.177202	1.805222	-1.264031	0.768543
0.248996	1.575143	-1.740940	0.810119
0.846485	1.789943	0.935998	0.700943
0.673231	1.728829	0.708898	0.636833
0.383683	1.788595	-0.568538	0.570820
0.458443	1.607049	0.178053	0.411181
0.669671	1.421009	0.833803	0.166169
0.758671	1.140601	0.073019	-0.031872
0.228229	1.114986	-2.527273	-0.254033
-0.090392	1.066903	-1.908426	-0.438744
0.186102	1.096562	0.311474	-0.545064
0.198562	0.977029	0.195085	-0.645671
-0.089206	1.172057	-1.505324	-0.752309
-0.379940	1.432243	-1.794876	-0.949080
-0.311113	1.499200	-1.164675	-1.036992
0.004541	1.600308	0.348378	-1.209643
-0.174646	1.693778	-0.315889	-1.219799
-0.495047	1.743658	-1.621713	-1.279148
-0.476654	1.815558	-0.375503	-1.317550
-0.245253	1.864539	0.007728	-1.509878
-0.248813	1.590872	-0.940413	-1.670152
-0.471314	1.576492	-2.254753	-1.804718
-0.560907	1.506389	-1.868684	-1.919924
-0.159812	1.541441	-0.653700	-2.077341
0.276289	1.324394	-0.821186	-2.188422
0.347490	1.682993	-0.443633	-2.104953
0.106002	1.686588	-1.272547	-2.056077
0.150502	1.557618	-1.511002	-2.010376
0.828091	1.823646	0.229150	-2.050682
0.797831	1.793538	-1.684165	-1.985938
0.640004	1.877122	-1.621713	-1.954518
0.663144	1.848811	-0.997188	-1.819317
0.283409	1.512681	-2.734502	-1.757747
0.390210	1.659626	-1.113577	-1.605725
0.268576	1.783652	-0.599764	-1.489249
-0.011479	1.539194	-1.502485	-1.308346
-0.029872	1.311811	-1.689843	-1.242967
0.119055	1.074093	-1.868684	-1.270896
0.459037	1.511333	-1.062480	-1.281370
0.303583	1.492908	-1.298096	-1.281687
0.340963	1.359894	-2.183785	-1.248045
0.676791	1.380565	-1.638745	-1.244872
0.819191	1.621429	-1.204417	-1.232812
0.736718	1.663220	-1.423000	-1.280418
0.544477	1.554472	-1.871522	-1.227416
0.528457	1.560764	-1.919781	-1.169654
0.654837	1.701417	-1.272547	-0.987800
0.612117	1.708607	-1.400290	-0.890683
0.317823	1.580985	-1.794876	-0.723745
0.428183	1.761633	-0.894994	-0.634246
0.499383	1.647492	-1.136287	-0.496506
0.201529	1.486617	-1.948169	-0.452074
0.348083	1.546384	-0.736024	-0.413672
0.651277	1.648391	0.416508	-0.372730
0.819191	1.678050	-0.057563	-0.366700
0.698151	1.479877	-1.650100	-0.297830
0.783591	1.392249	-0.594086	-0.252763
0.797238	1.518073	-0.531634	-0.229913
0.462597	1.234969	-2.124171	-0.246099
0.551004	1.554922	-0.838219	-0.224517
0.322569	1.543687	-0.301695	-0.251811
0.135075	1.331584	-0.758734	-0.251494
0.282816	1.051625	-1.076673	-0.347341
0.589571	1.121727	-0.551505	-0.390186
0.876745	1.444826	0.274570	-0.402246
0.921245	1.124873	-0.525956	-0.283549
1.066612	0.965795	-1.448549	-0.283231
1.281400	0.865135	-0.795637	-0.195954
1.258260	0.987814	-0.236404	-0.135653
0.991259	1.054770	-0.452149	-0.077891
0.736124	0.840420	-0.690604	-0.023937
0.772911	0.633709	-0.764411	0.015417
0.923025	0.910073	-1.002866	0.102377
0.684504	0.879965	-1.550744	0.166486
0.774098	1.073195	-0.193823	0.209332
0.942605	1.030055	0.337023	0.155061
0.767571	0.973883	-0.523118	0.190924
0.495823	1.230026	-0.253437	0.170612
0.301803	1.253393	-0.562860	0.101425
0.500570	1.050726	0.095729	-0.113754
0.611524	0.763577	0.362571	-0.181672
0.466750	0.768970	0.070180	-0.264506
0.304769	0.683140	0.615220	-0.285770
-0.099886	0.383408	-1.289579	-0.458421
0.190849	0.325889	-1.332161	-0.617742
0.733751	0.806717	0.879223	-0.693912
0.535577	0.840869	1.361810	-0.808801
0.126175	0.617531	-0.216533	-0.902744
0.108375	0.496650	-1.607519	-1.030010
0.851825	0.953662	1.123356	-1.157277
0.613897	1.078138	1.509425	-1.291843
0.272729	1.027359	0.663478	-1.386420
0.520744	1.084429	1.478199	-1.592395
0.325536	1.085777	-0.242082	-1.709189
0.158809	1.233171	-0.528795	-1.804718
0.006322	1.252944	0.092890	-1.777741
-0.050045	1.079486	-0.500408	-1.763459
0.187882	0.985118	-0.117177	-1.646031
0.305956	1.039492	0.129794	-1.567323
0.107782	0.808515	-0.213694	-1.435613
0.308923	0.726729	1.191485	-1.365474
0.346303	0.538891	1.191485	-1.303903
0.087015	0.553720	0.132633	-1.183619
-0.179393	0.646740	0.561284	-1.100784
-0.309333	0.659772	0.507347	-0.969392
-0.008512	0.654829	1.594588	-0.881480
-0.201939	0.655279	0.830965	-0.767860
-0.302213	0.752343	-0.190984	-0.698990
0.112529	1.036796	0.425024	-0.586323
0.112529	0.697520	-0.923381	-0.547286
0.475057	0.825141	-0.000788	-0.399390
0.636444	1.167563	1.154582	-0.272123
0.464970	1.063309	0.723092	-0.193415
0.419876	0.928946	0.277409	-0.164534
0.477430	0.557765	-0.046208	-0.090268
0.635257	0.746951	0.632252	0.002722
0.107189	0.500245	-0.137048	0.093173
-0.061912	0.236913	-0.327244	0.025573
0.089389	0.037392	0.141149	-0.073765
-0.042925	0.162317	-0.659378	-0.020764
-0.365107	0.461599	-1.564938	0.093491
-0.481400	0.500695	-1.170352	0.185211
-0.337813	0.406776	-0.250598	0.196954
-0.433934	0.489460	0.101407	0.263285
-0.764422	0.705159	0.058825	0.328664
-0.872409	0.781103	-0.125693	0.402929
-0.841555	0.557765	-0.494730	0.331520
-0.879529	0.233767	-1.144803	0.283280
-0.856982	0.342066	-0.997188	0.215997
-0.808328	0.458903	-0.409568	0.162995
-0.559127	0.417111	0.530057	0.090634
-0.451140	-0.047540	-0.318728	0.089365
-0.349087	-0.038103	-1.147642	0.093491
-0.304586	0.205008	-0.506085	0.123641
-0.297466	0.145241	-0.599764	0.114755
-0.160999	0.017170	-0.154081	0.074448
-0.061319	0.020765	-0.114338	0.090317
-0.140232	0.284996	-0.449310	0.162043
-0.321200	0.504290	-0.588409	0.256620
-0.416134	0.336224	-0.514601	0.270585
-0.445207	0.327237	-0.310212	0.352150
-0.511067	0.492606	0.339861	0.412133
-0.926402	0.382510	-0.656539	0.551777
-1.280624	-0.028217	-2.203656	0.549556
-0.994043	0.064354	-0.102983	0.535274
-0.919876	0.435536	0.913288	0.515279
-1.099063	0.375769	-0.560021	0.505123
-1.024303	0.370826	-1.264031	0.456883
-0.782222	0.355098	-0.332922	0.378174
-0.344340	0.714146	0.924643	0.306131
-0.460040	0.719089	-0.199501	0.228057
-0.586421	0.607196	-1.516679	0.087143
-0.492674	0.416213	-1.286741	-0.117880
-0.561501	0.290388	-1.076673	-0.274345
-0.576927	0.532600	-0.948930	-0.465721
-0.777475	0.382510	-2.016299	-0.711050
-0.709241	0.057164	-1.999266	-1.026202
-0.364513	0.115583	-0.750217	-1.239794
-0.385280	0.342066	-1.059641	-1.384516
-0.623208	0.222983	-1.513840	-1.443865
-0.600661	0.115133	-1.374742	-1.505435
-0.671268	-0.048438	-1.652939	-1.422283
-0.953696	-0.194035	-2.007782	-1.270896
-0.820195	-0.003052	-1.599003	-1.065873
-0.909195	-0.097420	-1.962362	-0.870054
-0.941236	-0.321657	-1.249837	-0.698990
-0.877749	-0.236725	-0.892155	-0.520626
-1.115083	-0.093376	-1.652939	-0.316873
-1.091350	0.111089	-0.696281	-0.106137
-1.322750	-0.318511	-0.347115	0.014147
-1.043883	-0.297840	-0.307373	0.178864
-0.867662	-0.005748	-0.313050	0.430541
-0.948949	-0.178307	-0.591248	0.615569
-0.696781	-0.365246	-0.358470	0.618426
-0.543107	-0.372436	0.510186	0.648576
-0.231013	-0.151794	0.941676	0.648894
-0.438680	-0.407487	-0.747379	0.666032
-0.490894	-0.692389	-0.812670	0.666666
-0.546667	-0.863150	-0.886477	0.738710
-0.710428	-0.689692	-0.917704	0.807580
-0.638634	-0.487924	-0.517440	0.921834
