# Vib_X	Vib_Y	Vib_Z	Sound
-0.581542	-0.095756	-0.648862	-0.917624
-0.668664	-0.287314	-1.235568	-0.975393
-0.506015	-0.324906	-0.185529	-0.945312
-0.523878	-0.501067	0.264096	-0.963087
-0.525758	-0.727018	0.091374	-0.989750
-0.526698	-1.023954	-1.145095	-1.073498
-0.299803	-1.140328	-0.037482	-1.137762
0.103530	-1.158124	2.070821	-1.182200
-0.084191	-1.616225	0.272321	-1.208179
-0.098293	-1.816181	0.159915	-1.283381
-0.057866	-1.888165	0.631473	-1.324742
0.307861	-1.727600	2.235318	-1.298080
0.296893	-1.684610	1.278494	-1.260137
0.139570	-1.784788	-0.585805	-1.308335
0.252391	-1.640419	0.381986	-1.336365
0.364585	-1.522245	0.132498	-1.258428
0.510938	-1.416868	0.554707	-1.185960
0.570169	-1.474056	0.593090	-1.162715
0.548545	-1.495051	0.129757	-1.172628
0.526608	-1.452060	0.176364	-1.148700
0.642876	-1.366679	0.551966	-1.110074
0.547605	-1.418268	0.387469	-1.021540
0.370539	-1.398472	-0.193754	-0.943261
0.218231	-1.216712	-0.095056	-0.840712
0.136437	-1.036951	-0.424050	-0.798667
0.059969	-0.823997	-0.267778	-0.769612
-0.019632	-0.533460	0.187331	-0.790464
-0.294789	-0.301711	-0.336318	-0.769954
-0.307638	-0.095556	-0.541939	-0.740215
-0.272225	0.082006	-0.503557	-0.723807
-0.294789	0.180384	0.286029	-0.689966
-0.441143	0.238571	0.335378	-0.633906
-0.438949	0.187982	-0.769493	-0.529990
-0.187610	0.100002	-0.426791	-0.465042
-0.228664	-0.118951	-1.375391	-0.454787
-0.212681	-0.205532	-0.884641	-0.373432
-0.218322	-0.208731	-0.733852	-0.246614
-0.122111	-0.182337	-1.068330	-0.209012
-0.061940	-0.078559	-0.352768	-0.190895
-0.213934	-0.028770	-1.364424	-0.244221
-0.173820	0.192581	-0.199237	-0.264047
-0.168493	0.344748	-0.717403	-0.354632
-0.153763	0.341949	-0.868192	-0.481450
0.090368	0.431529	0.826127	-0.590494
0.021735	0.220975	-0.180046	-0.643477
0.170283	-0.036969	-0.865450	-0.765852
0.251764	-0.316508	-1.040913	-0.933348
0.305668	-0.653434	-0.273261	-1.102553
0.347975	-0.876586	1.001591	-1.231423
0.160568	-1.129531	-0.429533	-1.285774
0.184072	-1.258103	-1.202669	-1.339099
0.157434	-1.326688	-0.626929	-1.352089
0.015154	-1.235907	-0.495332	-1.329528
-0.111142	-1.158924	-0.637896	-1.270733
-0.228977	-1.097937	-1.334266	-1.262529
-0.333650	-0.983762	-0.637896	-1.302523
-0.452111	-0.974764	-0.308902	-1.363027
-0.606300	-0.980963	-0.610480	-1.310727
-0.547069	-1.052947	-0.185529	-1.282697
-0.547382	-1.236307	0.181848	-1.252275
-0.518864	-1.413269	0.217489	-1.278254
-0.536727	-1.669013	-0.119730	-1.217066
-0.411684	-1.856972	-0.676278	-1.118961
-0.218949	-2.006340	-0.443241	-1.050596
-0.127439	-2.184301	-0.657087	-1.084437
-0.024020	-2.096920	-0.092314	-1.201342
0.190653	-1.885966	0.222972	-1.275519
0.334186	-1.780389	-0.912057	-1.419771
0.681736	-1.536242	0.439559	-1.528131
0.886067	-1.259702	0.905634	-1.584191
0.813361	-1.062345	0.209264	-1.548640
0.939030	-0.869787	-0.437758	-1.474463
0.960654	-0.818798	-0.141663	-1.340466
1.146808	-0.714221	1.267528	-1.267999
0.961281	-0.749013	-0.295194	-1.172628
0.832477	-0.719420	-0.887383	-1.097426
0.717776	-0.636438	-0.127955	-1.051963
0.519400	-0.662832	-1.221860	-1.049912
0.498403	-0.521263	-0.624188	-1.001372
0.465183	-0.287914	-0.637896	-0.917966
0.356123	-0.110353	-1.016239	-0.829774
0.318830	0.038215	-0.536456	-0.772688
0.168716	0.163388	-0.451466	-0.736796
0.069057	0.306357	0.469717	-0.669456
0.014527	0.384140	-0.086831	-0.670140
-0.134333	0.340749	0.025575	-0.706715
-0.075416	0.360145	0.963208	-0.725858
-0.058179	0.402136	0.900151	-0.602458
-0.093592	0.327152	0.080408	-0.510164
-0.100800	0.202179	0.502617	-0.432569
-0.040629	0.039015	0.154431	-0.435303
0.007633	-0.057564	-0.276002	-0.432910
0.300026	0.043614	1.355259	-0.472904
0.319143	-0.123950	0.631473	-0.552551
0.605896	-0.198333	0.823386	-0.627411
0.705868	-0.330904	0.913859	-0.655099
0.897663	-0.343302	0.859027	-0.659543
1.158717	-0.310509	0.689047	-0.645870
1.216381	-0.461676	0.390210	-0.681420
1.550456	-0.369696	1.563622	-0.726200
1.463020	-0.521863	-0.210204	-0.641084
1.445156	-0.667031	-1.186219	-0.574428
1.580228	-0.684228	0.568415	-0.498542
1.554216	-0.731217	1.253819	-0.412401
1.285014	-0.807001	0.634214	-0.286608
1.164358	-0.897581	-0.700953	-0.269516
1.171880	-0.940172	-0.484365	-0.320790
1.177207	-0.935773	0.900151	-0.421630
0.885754	-1.003958	0.368277	-0.442140
0.908318	-0.872986	0.327153	-0.449660
0.937463	-0.879385	0.242163	-0.497516
0.948119	-0.990361	-0.051190	-0.557336
0.950939	-0.928374	0.011867	-0.481108
1.007349	-0.787805	0.371019	-0.353606
1.170626	-0.739416	1.311393	-0.293786
1.188803	-0.792004	1.050940	-0.297204
1.156210	-0.709422	0.650664	-0.355657
0.977577	-0.688827	0.305220	-0.383687
1.137407	-0.546458	0.694530	-0.487603
0.964728	-0.579850	-0.399375	-0.622967
0.867264	-0.578451	-0.796910	-0.756964
0.937777	-0.427084	0.645181	-0.820886
1.111709	-0.293113	1.580072	-0.888569
1.129572	-0.344701	1.442991	-0.893012
1.115469	-0.486471	-0.391150	-0.929246
1.358347	-0.326705	0.113307	-0.999321
1.428860	-0.193334	-0.429533	-1.097426
1.474302	-0.204932	-0.895608	-1.167159
1.659202	-0.120750	0.530033	-1.282014
1.547635	0.005222	0.063958	-1.322691
1.330142	0.064609	-1.221860	-1.366787
1.247407	0.136794	-1.216377	-1.508646
1.182535	0.211777	-0.588547	-1.632388
1.080996	0.188782	-0.936732	-1.636490
0.869771	0.187982	-0.393892	-1.602649
0.716209	0.079006	-0.676278	-1.679903
0.662306	-0.017573	-0.048448	-1.693918
0.735326	0.005822	0.530033	-1.772880
0.563588	-0.088157	-0.031999	-1.797834
0.479286	-0.136547	-1.227343	-1.851843
0.436038	-0.284315	-1.515213	-1.856970
0.494015	-0.359298	0.085891	-1.842955
0.274642	-0.417286	-0.986081	-1.784502
0.336693	-0.273117	0.042025	-1.664862
0.375554	-0.378494	0.540999	-1.562314
0.458602	-0.514464	-0.300677	-1.591369
0.720597	-0.323706	-0.023774	-1.594104
0.768546	-0.149144	0.307962	-1.565048
0.976951	0.092403	0.634214	-1.561630
1.012050	0.143792	-1.164286	-1.542487
1.323874	0.494116	-0.004582	-1.547273
1.247093	0.748061	-0.994306	-1.444383
1.248974	0.919223	-1.948388	-1.424898
1.429173	1.248152	0.110565	-1.440281
1.442649	1.380523	-0.640637	-1.498733
1.461453	1.574481	-0.226653	-1.549324
1.272478	1.589477	-1.559079	-1.648796
1.204786	1.503696	-0.440499	-1.700071
1.172193	1.427113	0.466976	-1.814242
0.825583	1.117980	-0.744819	-1.862781
0.643816	1.041197	1.585555	-1.803987
0.342021	0.659680	0.453268	-1.774248
0.203189	0.193781	-0.265036	-1.780742
-0.032481	-0.192335	-0.563872	-1.735279
-0.333650	-0.591648	-0.509040	-1.674092
-0.356527	-0.871587	-0.106022	-1.701096
-0.509148	-1.339285	-0.344543	-1.680586
-0.584676	-1.640019	0.691788	-1.688107
-0.907155	-1.948152	-0.106022	-1.732886
-0.822539	-2.137311	0.954983	-1.807747
-0.954790	-2.463040	0.373761	-1.906193
-1.086414	-2.809565	-1.657777	-2.021732
-0.990830	-2.865752	-0.563872	-1.940718
-0.649548	-2.717185	1.198987	-1.839195
-0.482510	-2.797367	0.941275	-1.767069
-0.406983	-3.012120	-1.405548	-1.775273
0.071878	-2.916941	-0.859967	-1.793048
0.359571	-2.617806	0.897409	-1.914397
0.593047	-2.378258	-0.141663	-2.084286
1.058119	-2.010339	0.587607	-2.207345
1.444843	-1.606227	1.045457	-2.275369
1.603105	-1.251504	0.244905	-2.262038
1.885470	-0.742015	0.850802	-2.224094
1.912735	-0.461076	0.047508	-2.162223
2.040285	-0.012174	0.357311	-2.068562
1.856952	0.301958	-0.629671	-1.790997
1.666097	0.624687	-0.986081	-1.564364
1.505014	1.048195	-0.086831	-1.404389
1.310398	1.302540	-0.640637	-1.342859
1.029914	1.638467	0.351828	-1.318589
0.656665	1.989790	0.003642	-1.289192
0.365839	2.273728	-0.679020	-1.230739
0.084100	2.463087	-0.901091	-1.315513
-0.091712	2.657445	0.011867	-1.381144
-0.548322	2.729029	-0.385667	-1.365420
-0.872368	2.704234	-1.899039	-1.288167
-0.979235	2.856801	-0.791426	-1.190062
-1.099263	2.912389	0.003642	-1.116910
-1.307355	2.747825	-0.733852	-1.070422
-1.498837	2.513076	-2.762648	-1.085804
-1.371286	2.387903	-0.689986	-1.105630
-1.198608	2.184947	0.933050	-1.123405
-1.354363	1.825226	-0.300677	-1.103921
-1.091429	1.693455	0.700013	-1.195873
-0.888978	1.380723	0.031059	-1.332946
-0.791514	1.129177	-0.435016	-1.522320
-0.599405	0.941618	-0.668054	-1.566074
-0.318920	0.902227	0.157173	-1.679561
-0.019319	0.814646	0.560191	-1.820394
0.243930	0.481319	-0.972373	-1.915423
0.515013	0.259767	-0.201979	-1.936958
0.609030	0.049813	-0.062156	-1.989600
0.854101	-0.265519	-0.018290	-2.018655
0.968489	-0.706023	-0.514523	-2.037798
0.940597	-1.098337	-0.739336	-2.076766
0.722164	-1.447661	-0.037482	-1.970799
0.569856	-1.667013	-0.654345	-1.819369
0.444500	-1.894964	-0.925765	-1.618715
0.183759	-2.078124	-1.517955	-1.546589
-0.197325	-2.082723	-0.418566	-1.513432
-0.474675	-1.993342	-0.095056	-1.445408
-0.785873	-1.951751	-0.640637	-1.317564
-0.907781	-1.839576	0.442301	-1.197240
-1.089235	-1.708205	0.124274	-0.929246
-1.284164	-1.546640	-0.051190	-0.680395
-1.199548	-1.381876	-0.092314	-0.373432
-1.074505	-1.294695	-0.106022	-0.099627
-0.849804	-1.368479	-0.037482	0.114700
-0.743878	-1.344084	-0.887383	0.194688
-0.508522	-1.211313	-0.709178	0.182040
-0.100487	-1.112734	0.324412	0.245620
0.407206	-0.956168	0.264096	0.320139
0.597121	-0.765210	-0.596772	0.427473
0.719343	-0.415286	-1.024464	0.393290
0.882620	-0.100155	-0.810618	0.359791
1.098546	0.343949	-0.056673	0.324583
1.099486	0.766656	0.159915	0.323215
0.921167	1.123779	-0.931249	0.251773
0.993874	1.462305	-0.624188	0.199131
1.069401	1.695454	-0.001841	0.096925
0.975384	1.920405	-0.010066	0.015227
0.880740	2.105165	-0.772235	-0.035363
0.727491	2.087769	-2.033378	-0.138596
0.846267	2.184548	-0.237620	-0.274644
0.904871	2.128960	-0.029257	-0.255843
0.709315	2.127960	-0.026515	-0.243195
0.669514	2.290524	0.716463	-0.223711
0.269001	2.145756	-0.810618	-0.138937
0.007320	2.099166	-0.821584	-0.088347
-0.319547	2.198345	-0.169079	-0.077408
-0.603479	2.338314	-0.130697	-0.266782
-0.869234	2.265530	-0.166338	-0.418895
-1.132796	2.114563	-0.193754	-0.669114
-1.176357	1.963196	0.497133	-0.871477
-1.140944	1.882213	1.157863	-1.068029
-1.051941	1.560883	0.406660	-1.256718
-0.822853	1.073590	-0.810618	-1.422847
-0.305131	0.722866	-0.824326	-1.515825
0.177177	0.508113	0.442301	-1.574961
0.387776	0.227174	0.036542	-1.702122
0.670454	-0.146145	-0.237620	-1.854919
1.022392	-0.408688	-0.218428	-1.912346
1.321367	-0.417286	0.664372	-1.932856
1.542307	-0.379494	1.171571	-1.932173
1.615014	-0.430283	-0.177304	-1.839537
1.805242	-0.442880	0.105082	-1.665204
1.726895	-0.449679	0.488909	-1.415669
1.707464	-0.316308	0.628731	-1.205102
1.482763	-0.409087	0.077666	-0.948730
1.386239	-0.521663	0.483425	-0.719021
1.030227	-0.759811	-0.212945	-0.459915
0.860996	-0.665632	2.366916	-0.286266
0.716836	-0.665432	3.131827	-0.067153
0.245810	-0.948770	0.546483	0.070604
0.089115	-1.060946	0.502617	0.134526
-0.139034	-0.913778	0.220230	0.088037
-0.007410	-0.536860	2.161294	0.007707
-0.259376	-0.628640	-0.319868	-0.067837
-0.252795	-0.426084	-0.333576	-0.120137
-0.512282	-0.135947	-0.333576	-0.129366
-0.909035	0.023818	-2.430913	-0.192605
-0.646100	0.410534	-0.596772	-0.294128
-0.421712	0.619289	-0.106022	-0.457864
-0.538607	0.686274	-0.229395	-0.520077
-0.710032	0.824044	-1.696160	-0.617840
-0.508522	0.945218	-1.145095	-0.675951
-0.106441	1.108182	0.332636	-0.728934
0.053388	1.110981	-0.141663	-0.711843
-0.172567	0.970212	-1.531663	-0.719363
0.001992	1.110582	-1.613911	-0.692017
0.413474	1.326335	-1.282176	-0.747735
0.719343	1.445909	-0.149888	-0.781918
0.685811	1.549286	-0.396634	-0.713552
0.735326	1.759040	-1.276692	-0.596647
1.039315	1.967195	-0.201979	-0.482134
1.088204	1.907008	-0.550164	-0.383345
0.890768	1.990590	-0.547422	-0.360785
0.430710	1.913407	-2.677658	-0.415819
0.261166	1.906808	-2.005962	-0.397702
0.352676	2.011185	0.568415	-0.497516
-0.047837	1.787034	0.434076	-0.576479
-0.726642	1.520892	-2.343181	-0.718679
-1.050688	1.354728	-2.674917	-0.793540
-0.787126	1.428312	0.976916	-0.856778
-0.923451	1.058793	0.083149	-0.873870
-1.092369	0.874833	0.324412	-0.907711
-1.033765	0.735663	0.466976	-0.852676
-0.990517	0.408135	-0.350026	-0.736796
-0.759234	0.195581	0.324412	-0.640401
-0.671171	0.022019	1.237370	-0.600065
-0.554277	-0.192535	0.464234	-0.716287
-0.181342	-0.341902	0.362794	-0.873870
0.166522	-0.494269	1.089323	-0.999663
0.138317	-0.766610	0.187331	-1.110416
0.441052	-0.653034	2.860407	-1.268341
0.440426	-0.882584	1.928257	-1.401312
0.385896	-1.157324	-0.393892	-1.590685
0.348289	-1.230908	-0.443241	-1.667255
0.552306	-0.959368	2.630111	-1.758523
0.627520	-0.843593	3.600643	-1.781084
0.296266	-1.217911	-1.169769	-1.754763
0.474272	-1.205914	-0.555647	-1.626919
0.276836	-1.084940	-0.520006	-1.457714
0.172790	-1.025553	-0.933990	-1.238601
0.270881	-0.878585	-0.443241	-0.997954
0.279969	-0.840393	-1.260243	-0.814050
0.149599	-0.679229	-0.646121	-0.626044
-0.077609	-0.473273	-0.939474	-0.408299
-0.303251	-0.405088	-1.320558	-0.185084
-0.459319	-0.314308	-0.851742	-0.050746
-0.713166	-0.189935	-0.360993	0.078808
-1.082027	-0.007575	-0.717403	0.176571
-1.239035	0.080806	-0.248586	0.349878
-1.318950	0.040615	-0.807876	0.479089
-1.382255	0.097202	-0.404858	0.625734
-1.478466	0.258367	-0.144405	0.647611
-1.439292	0.257167	-1.830499	0.582322
-1.018095	0.313955	-1.652294	0.520451
-0.841656	0.155390	-2.644759	0.470544
-0.593764	0.286961	-0.744819	0.399785
-0.229291	0.463323	1.031749	0.384745
-0.040629	0.453525	0.384727	0.371755
0.259599	0.550104	0.296995	0.371413
0.193160	0.573299	-0.122472	0.397734
0.337320	0.846839	1.618454	0.352955
0.285610	0.843040	0.540999	0.308175
0.242363	0.743062	-0.736594	0.217932
0.165582	0.814446	-0.544681	0.114016
-0.197325	0.787852	-1.208152	-0.036389
-0.157837	0.726465	-0.720144	-0.094842
0.041166	0.595494	-0.774977	-0.167309
0.038032	0.422331	-0.462432	-0.122188
-0.202652	0.392538	-0.651604	-0.050404
-0.414504	0.201380	-1.570045	0.027875
-0.339291	0.048613	-0.805134	0.087695
-0.293536	-0.120150	-0.130697	0.134868
-0.698750	-0.270918	-1.051880	0.178964
-0.972653	-0.284914	-1.265726	0.263395
-1.087354	-0.389292	-1.668743	0.385428
-1.189520	-0.614043	-2.323990	0.453110
-1.328665	-0.704223	-0.999789	0.528313
-1.516073	-0.720220	-0.550164	0.530022
-1.602255	-0.902780	-1.161544	0.487977
-1.501030	-1.158124	-1.465864	0.378592
-1.504164	-1.472056	-0.986081	0.329026
-1.492255	-1.607426	-0.733852	0.334154
-1.365332	-1.791386	-1.164286	0.318088
-0.885531	-1.844175	0.058475	0.142388
-0.641399	-1.983145	0.063958	-0.021690
-0.803736	-2.079324	-1.093004	-0.130392
-0.621969	-1.986544	-0.895608	-0.178931
-0.265644	-1.860571	0.343603	-0.320790
0.059029	-1.863571	0.458751	-0.486919
-0.102681	-1.847774	-0.388409	-0.597330
-0.216441	-1.618824	-0.048448	-0.639375
-0.048464	-1.454460	-0.149888	-0.611687
0.124214	-1.423866	-0.341801	-0.537168
-0.104248	-1.411869	-0.607738	-0.298230
-0.606613	-1.270300	-1.084779	-0.018272
-0.856385	-1.181519	-0.517265	0.252799
-0.749833	-1.038150	0.930309	0.409356
-1.165702	-1.033351	-0.004582	0.580613
-1.831657	-0.928374	-1.901781	0.705722
-1.966416	-0.683028	-1.199927	0.787419
-1.815361	-0.551456	-0.533714	0.755971
-1.569036	-0.440481	-0.435016	0.747767
-1.750176	-0.225727	-0.695470	0.739563
-1.750489	-0.048366	-0.679020	0.764175
-1.391343	0.047213	-0.465174	0.777506
-1.141884	0.015620	-0.053931	0.661626
-1.206443	0.013620	-0.007324	0.519083
-1.393537	0.093603	-1.271209	0.431233
-1.190147	0.182784	-0.530973	0.344409
-0.796214	0.085405	-0.004582	0.171101
-0.813137	-0.060363	-0.766752	0.060007
-0.916870	0.012221	-1.150578	-0.056557
