# Vib_X	Vib_Y	Vib_Z	Sound
1.797184	1.543061	-0.306812	1.381028
2.399015	1.073102	0.116738	1.451452
2.482332	0.992514	-1.026247	1.808059
2.399512	1.231036	-1.024745	2.121673
2.072368	1.872123	0.496732	2.090549
1.477321	2.474385	-0.299302	1.616304
0.921904	2.553390	-1.329641	1.126761
0.029829	2.558968	-1.394225	0.788617
-1.084644	2.910571	0.489222	0.566266
-1.779803	3.186937	0.411121	0.295118
-2.010393	3.150300	-1.173438	-0.121100
-2.171565	3.205407	-0.556136	-0.183611
-2.428713	3.127533	-0.012430	-0.124265
-2.349699	2.390857	0.408117	-0.150377
-2.045142	1.579472	-0.058990	-0.273027
-1.819352	1.278681	-0.722853	-0.451858
-1.652636	1.179397	0.103221	-0.477706
-1.363138	0.928510	0.382584	-0.609060
-0.915694	0.729792	-0.146103	-0.704278
-0.738387	0.515694	-0.634238	-0.516216
-0.923637	0.291797	-0.296299	-0.373520
-1.409967	0.473553	0.630406	-0.335275
-1.969686	0.814451	0.390093	-0.553934
-2.089076	0.973365	-0.574160	-0.973580
-1.691109	0.816712	-0.592183	-1.172984
-1.078356	0.500768	0.576335	-1.342847
-0.519051	0.126097	0.541790	-1.617952
0.177764	-0.341826	-0.323334	-1.837666
1.093336	-0.606131	-0.366890	-2.001462
2.048209	-0.896670	0.143773	-2.197438
3.040479	-1.353889	0.797122	-2.240959
3.905829	-1.799272	0.337525	-2.102484
4.510475	-2.005303	-0.046975	-1.873010
4.647405	-2.159846	0.373572	-1.702620
4.353190	-2.375526	0.771589	-1.468926
3.668207	-2.280992	0.621394	-1.168237
2.933582	-2.180200	-0.207683	-1.059303
2.400339	-2.171078	-0.455505	-0.795277
1.824404	-2.001006	0.182824	-0.573980
1.093502	-1.502928	0.248910	-0.465046
0.183638	-1.097575	-0.487046	-0.074677
-0.671867	-1.108657	-0.559140	0.224429
-1.139829	-1.189019	0.140769	0.451001
-1.158363	-1.453022	0.106225	0.972460
-1.240438	-1.733611	-0.673288	1.366785
-1.366364	-1.696370	-0.916605	1.377071
-1.247140	-1.453399	-0.341357	1.237541
-1.101026	-1.337832	0.487720	1.154720
-1.230427	-1.292072	-0.060492	1.109089
-1.407154	-0.974092	-0.667281	1.053171
-1.405913	-0.661540	-0.396929	1.155775
-1.478639	-0.295539	-0.167131	1.395799
-1.514051	0.126550	-0.117566	1.522141
-1.464243	0.489460	-0.694316	1.519503
-1.499241	0.927606	-0.682300	1.543769
-1.500151	1.147357	-0.022943	1.597841
-1.355443	1.110192	0.324008	1.547726
-1.142146	0.970350	-0.242228	1.323791
-1.043771	0.828623	-0.611708	1.117529
-0.874490	0.714413	0.125750	1.005166
-0.491168	0.580225	0.848189	0.655945
-0.087823	0.467673	0.301478	0.131057
0.445585	0.381733	-0.378906	-0.280148
0.824771	0.455913	0.373572	-0.659175
0.919009	0.753840	0.890243	-0.996000
0.850833	0.909287	0.592857	-1.332561
0.697024	1.001183	-0.399933	-1.422240
0.418116	1.236163	-0.258750	-1.383731
-0.271997	1.351730	1.103520	-1.246838
-1.015144	1.248903	0.699495	-1.038993
-1.505281	1.147131	-0.348867	-1.076184
-1.899193	1.131752	-0.551630	-0.918454
-2.133671	1.021537	0.432148	-0.675265
-2.260260	0.925947	0.972851	-0.578991
-2.341590	0.898054	0.193338	-0.562902
-2.335799	0.807365	-0.176142	-0.449748
-2.242306	0.690742	0.211361	-0.210515
-1.995996	0.652747	0.992376	-0.105010
-1.680105	0.631337	0.839177	-0.116088
-1.273202	0.668804	-0.342859	-0.354529
-0.861583	0.801258	-0.399933	-0.619083
-0.497373	0.790252	0.845185	-0.605368
-0.195961	0.647696	0.636413	-0.543120
-0.000866	0.478981	-0.386416	-0.308107
0.161796	0.257270	-0.611708	-0.196008
0.351678	0.026587	0.023617	-0.247969
0.550579	-0.159316	0.364560	-0.167786
0.776535	-0.305189	-0.553132	-0.290435
1.038150	-0.545897	-0.978185	-0.458979
1.305889	-0.739641	-0.119068	-0.700586
1.557741	-0.934439	0.628904	-0.849084
1.769963	-1.125695	0.053656	-0.886275
1.944704	-1.061465	-0.527599	-0.946149
2.053752	-0.986983	-0.275271	-0.833258
2.240408	-1.015178	0.645425	-0.628051
2.248351	-0.994824	0.370568	-0.666824
1.997160	-0.798894	-0.856526	-0.737513
1.858244	-0.690564	-0.481039	-0.604576
1.626827	-0.636813	0.450171	-0.636228
1.071163	-0.574167	-0.031955	-0.568968
0.497710	-0.568966	-1.000714	-0.314965
-0.067801	-0.573715	-1.051780	-0.012429
-0.701487	-0.610730	-0.165629	0.189349
-1.231503	-0.577560	0.161797	0.344441
-1.563280	-0.564292	-1.002216	0.604511
-1.801315	-0.504586	-1.171936	0.772264
-1.957441	-0.389923	-0.429972	0.981428
-1.882729	-0.258449	0.202349	1.035499
-1.735125	-0.159014	-0.186656	0.943182
-1.650154	-0.031988	-1.235018	1.035235
-1.453818	0.220406	-0.487046	1.116738
-1.119228	0.386934	0.776095	1.040511
-0.835273	0.429377	0.447168	0.733491
-0.503413	0.467070	-1.259050	0.555188
-0.090305	0.575400	-0.805460	0.438868
0.281269	0.673177	1.151583	0.110484
0.526006	0.598996	0.873722	-0.167786
0.742695	0.451842	-0.554634	-0.274346
0.955496	0.361228	-0.948146	-0.375630
1.004311	0.370802	1.500036	-0.586640
0.876812	0.141099	1.753865	-0.646251
0.790021	-0.102248	-1.107352	-0.716148
0.873668	-0.005603	-1.699121	-0.800024
0.986605	0.101069	-0.171637	-0.965403
1.040550	0.184823	1.466993	-1.086207
1.060820	0.120293	0.124248	-1.087262
1.130485	0.068427	-1.639043	-1.199097
1.115758	0.135671	-0.312820	-1.221517
0.910735	0.173214	2.060264	-1.083569
0.619085	0.165374	1.180120	-0.886802
0.315522	0.091043	-1.535409	-0.848820
0.047618	-0.063273	-0.821982	-0.930059
-0.221030	-0.320341	1.794418	-1.113638
-0.798455	-0.538811	1.454977	-1.282710
-1.392344	-0.627390	-1.325135	-1.284028
-1.588101	-0.625279	-1.346163	-1.278489
-1.667446	-0.556979	1.445965	-1.416701
-1.876358	-0.598140	2.345634	-1.429625
-1.986895	-0.698480	-0.740876	-1.209647
-1.807107	-0.580651	-2.531203	-1.104142
-1.495600	-0.381630	0.408117	-1.111791
-1.098461	-0.386757	2.667052	-0.904474
-0.761140	-0.463802	0.251914	-0.585585
-0.490589	-0.386757	-2.293894	-0.485356
-0.044965	-0.315969	-0.314322	-0.518853
0.452949	-0.345671	2.470296	-0.593234
0.665915	-0.447141	0.987870	-0.616446
0.749562	-0.493881	-2.140695	-0.478498
0.884755	-0.495539	-1.550428	-0.335802
0.905191	-0.510767	1.689282	-0.190469
0.767516	-0.544164	1.959633	-0.003461
0.730367	-0.472471	-1.180948	0.165874
0.745177	-0.273526	-1.880857	0.271643
0.602538	-0.037793	0.720523	0.245794
0.437559	0.137330	1.883033	0.299865
0.391640	0.109738	-0.709335	0.317010
0.407195	0.109211	-2.603296	0.280611
0.336785	0.216486	0.336023	0.221792
0.201261	0.235785	2.712111	0.156379
0.093124	0.147130	0.022115	0.182755
0.047453	0.114035	-2.827087	0.094658
-0.056548	0.080639	-0.862534	-0.158290
-0.307491	0.005328	2.386187	-0.370355
-0.746248	-0.052192	1.062968	-0.573188
-1.177806	0.033221	-1.900383	-0.827983
-1.373811	0.269332	-1.376202	-0.878098
-1.524145	0.476117	1.687780	-1.032663
-1.752252	0.545849	2.013703	-1.222572
-1.853688	0.561680	-1.062294	-1.235760
-1.719405	0.563339	-1.587977	-1.262927
-1.455225	0.624779	1.226680	-1.381621
-1.201552	0.658476	2.515355	-1.576014
-0.845946	0.487801	-0.488548	-1.622436
-0.343730	0.380300	-2.400533	-1.581553
0.076742	0.351126	0.128754	-1.520096
0.396439	0.147582	2.150381	-1.329659
0.696859	-0.164819	0.532779	-1.187228
1.006214	-0.315140	-1.808764	-1.063259
1.248055	-0.349139	-1.081819	-0.894451
1.348581	-0.323583	1.408417	-0.774967
1.401202	-0.295313	1.418930	-0.755712
1.490476	-0.284382	-1.541416	-0.714038
1.583059	-0.289960	-1.792242	-0.548922
1.544173	-0.339791	1.025419	-0.388027
1.336171	-0.454831	1.430946	-0.136134
1.244249	-0.653926	-0.748386	-0.017705
1.286114	-0.786606	-2.131683	0.102044
1.301338	-0.750496	-0.569654	0.290106
1.151253	-0.796482	0.861706	0.435967
0.908915	-0.918759	-0.589179	0.476850
0.798460	-1.030557	-1.508373	0.486082
0.654828	-1.213143	-0.749888	0.639328
0.413317	-1.166403	-0.015434	0.818422
0.198862	-1.030029	-0.216695	0.973779
0.049025	-0.800477	-0.779927	0.964283
-0.122242	-0.555622	-0.532105	0.905464
-0.258593	-0.519964	0.100217	0.806553
-0.362346	-0.544239	0.157291	0.731117
-0.576636	-0.569946	-0.578665	0.622711
-0.711581	-0.511898	-0.883562	0.538043
-0.646797	-0.349516	-0.168633	0.559144
-0.562901	-0.270058	0.167805	0.535405
-0.451371	-0.348234	-0.629732	0.413547
-0.218217	-0.440432	-0.960161	0.257400
0.072439	-0.425882	-0.417957	0.168248
0.213176	-0.345897	-0.251240	0.135805
0.370211	-0.183213	-0.960161	0.103890
0.717708	0.089610	-1.472327	-0.010847
0.991486	0.274759	-1.056286	-0.115297
1.098880	0.402766	-0.383412	-0.185458
1.107650	0.525419	-0.479537	-0.423371
1.134291	0.660813	-0.922612	-0.533624
1.128169	0.790930	-0.329341	-0.535998
1.024002	0.816863	0.582343	-0.798442
0.862333	0.694059	0.447168	-0.940082
0.628517	0.576305	-0.455505	-1.053236
0.379478	0.488932	-0.081519	-1.117331
0.148227	0.449580	0.993878	-1.161115
-0.087409	0.417918	0.927792	-1.317263
-0.290447	0.387161	-0.236220	-1.360783
-0.444173	0.437217	-0.906091	-1.310668
-0.582345	0.478604	-0.198672	-1.198306
-0.763540	0.611586	0.007096	-1.076184
-0.894761	0.763037	-0.291793	-1.060094
-0.870602	0.828925	-0.194166	-1.133684
-0.864562	0.827417	0.220373	-1.167445
-0.981139	0.717127	0.361556	-1.130782
-1.021929	0.481997	-0.317326	-1.078294
-0.946886	0.251616	-0.901585	-1.000220
-0.892610	0.115468	-0.589179	-0.868866
-0.885495	0.034126	0.275945	-0.839852
-0.763209	-0.124035	0.414125	-0.826137
-0.433748	-0.223997	-0.258750	-0.826928
-0.131012	-0.368664	-0.876052	-0.683441
0.011462	-0.528785	-0.580167	-0.374575
0.105865	-0.386907	-0.180648	-0.204976
0.387090	-0.193918	-0.664277	-0.074150
0.825267	-0.162180	-0.414953	0.083316
1.184347	-0.204171	-0.201676	0.003133
1.347588	-0.250156	-0.123574	-0.056478
1.461601	-0.309486	0.053656	-0.009264
1.611521	-0.493202	-0.900083	-0.005308
1.691280	-0.672245	-0.964667	0.003133
1.570152	-0.745747	-0.042469	-0.063336
1.409145	-0.920568	0.215867	0.107319
1.333027	-0.988114	-0.503568	0.349453
1.176818	-0.972811	-1.128380	0.608468
0.995872	-0.873527	-0.416455	0.965074
0.787208	-0.774921	-0.499062	1.277633
0.610812	-0.718758	-1.235018	1.543506
0.445502	-0.570850	-1.213991	1.765330
0.306007	-0.401306	-0.598191	1.930973
0.117614	-0.252720	-0.095037	2.015377
-0.101558	-0.110691	-0.535109	1.963152
-0.226739	-0.028143	-0.874550	1.937831
-0.326438	-0.134137	-0.434478	1.983725
-0.424978	-0.263424	0.271439	2.073668
-0.487362	-0.399497	-0.808464	2.280194
-0.410913	-0.360899	-1.726156	2.336903
-0.360112	-0.188113	-1.017235	2.195527
-0.304430	-0.057996	-0.074010	1.951019
-0.224174	-0.031310	-0.386416	1.616568
-0.240060	-0.032667	-1.596989	1.296360
-0.208123	0.141552	-0.961663	1.132300
-0.166589	0.322630	-0.438984	1.082449
-0.101806	0.459908	-0.350369	1.080339
0.013861	0.652822	-0.623724	0.888056
0.140449	0.681243	-0.904589	0.706587
0.313536	0.600353	0.023617	0.546483
0.387503	0.482374	0.238396	0.279028
0.532625	0.353689	-0.159621	-0.068083
0.710593	0.253727	-0.767911	-0.355057
0.797385	0.155347	-0.824986	-0.506457
0.842394	0.157006	0.161797	-0.787627
0.788366	0.046565	-0.197170	-0.967513
0.758415	-0.068550	-0.909095	-1.008133
0.703395	-0.127427	-0.592183	-1.017101
0.528902	-0.209297	-0.012430	-1.177468
0.260088	-0.268325	0.290965	-1.321746
-0.024943	-0.262218	-0.883562	-1.411953
-0.189756	-0.279859	-1.054784	-1.519832
-0.280436	-0.273300	0.131758	-1.373180
-0.469408	-0.236210	0.226381	-1.060622
-0.568279	-0.170925	-0.275271	-0.827983
-0.493485	-0.161728	-0.683802	-0.512523
-0.394862	-0.205905	-0.107053	-0.223967
-0.366979	-0.094559	0.345035	-0.103427
-0.310552	-0.028746	-0.629732	0.062215
-0.203076	0.056063	-1.149407	0.091493
-0.112065	0.214827	-0.628230	0.010782
-0.035947	0.455988	0.040139	0.107055
-0.078391	0.805932	-0.140096	0.325187
-0.117443	0.971556	-1.054784	0.456277
0.080878	1.082826	-0.915103	0.609786
0.365743	1.262849	-0.330843	0.798904
0.472061	1.012190	-0.302306	0.932632
0.551158	0.481092	-0.395427	0.878560
0.681221	-0.135494	-0.876052	0.788881
0.784974	-0.731951	-0.629732	0.749053
0.921904	-1.099083	0.170808	0.694982
1.130320	-1.227089	-0.333847	0.623238
1.379939	-1.254756	-0.593685	0.564683
1.671257	-1.312728	0.115236	0.586839
1.740095	-0.924488	0.360054	0.664121
1.456719	-0.024977	0.100217	0.770945
0.940851	0.651767	-0.215193	0.788881
0.529150	1.306649	0.118240	0.695509
0.275311	2.266167	0.540289	0.655154
0.043729	2.652900	0.008598	0.825544
-0.047530	2.394551	-0.617716	0.996726
-0.212095	1.936880	-0.814472	0.947139
-0.412154	1.285767	-0.269263	0.755383
-0.481322	0.176606	0.278949	0.730853
-0.324452	-1.077975	-0.758900	0.651461
-0.100151	-2.073226	-1.299602	0.376093
-0.103212	-2.712277	-0.479537	0.323604
-0.215570	-3.058603	0.035633	0.504545
-0.369710	-3.011109	-0.004920	0.356047
-0.595334	-2.071719	-0.800954	0.153477
-0.813513	-0.609222	-0.855025	0.172468
-1.008111	0.728284	0.289463	0.073821
-0.947879	1.958365	0.418630	-0.077843
-0.736154	2.958290	-0.369894	-0.201020
-0.551566	3.166809	-0.569654	-0.209988
-0.506971	2.621690	-0.081519	-0.304151
-0.516899	1.675892	0.469697	-0.456342
-0.271169	0.554443	-0.080017	-0.543911
0.065820	-0.786682	-0.363886	-0.380114
0.423080	-1.996785	0.604872	-0.210779
0.681552	-2.924566	0.777597	-0.229770
0.788035	-3.404702	0.026621	-0.319449
0.771901	-3.303005	-0.767911	-0.657065
0.842559	-2.399047	-0.329341	-0.892341
0.793910	-1.055359	0.580841	-0.756503
0.704388	0.102577	0.121244	-0.516480
0.642748	1.761531	-0.249738	-0.235045
0.466435	2.774800	0.510249	0.066699
0.665915	3.181660	1.049450	0.333363
0.582681	3.245965	0.562818	0.345233
0.417537	2.235787	-0.532105	0.012628
0.347458	1.707855	-0.315824	-0.210515
0.188603	0.341552	0.771589	-0.312855
0.517898	-1.681594	0.472701	-0.267752
0.252559	-1.981707	-0.210687	-0.112132
0.042406	-2.106547	-0.550128	0.025025
-0.022957	-2.616310	-0.063496	0.080151
-0.108259	-2.787588	0.720523	0.336265
0.056471	-1.385928	0.158793	0.634580
-0.284986	0.702653	-0.640245	0.811565
-0.367145	1.195605	-0.025947	1.058710
-0.708354	1.664810	0.762577	1.199823
-0.271831	3.254182	0.304482	1.396326
0.069957	3.617545	-0.605701	1.285018
-0.184543	1.600279	-0.212189	1.392370
-0.044800	0.622517	0.902259	1.483631
-0.112562	1.471821	0.363058	1.401601
0.295665	0.139893	-0.821982	1.679607
0.513843	-2.226638	-0.886566	1.657715
1.064461	-2.145597	0.122746	1.537439
0.692225	-1.496822	0.239898	1.211165
-0.063912	-2.001233	-0.892573	1.640043
0.397928	-2.074357	-0.891071	1.916993
0.471234	-0.207262	0.121244	1.414262
0.186782	1.452069	0.394599	1.863713
-0.277954	1.444983	-0.521591	2.385699
0.149054	1.591610	-1.113360	2.414186
0.612715	2.523612	-0.078516	1.967108
0.159479	2.405859	1.249210	2.523647
-0.306498	0.854632	0.472701	2.981275
-0.472221	0.310568	-1.358178	2.000870
0.247346	0.203293	-1.017235	1.488379
0.297568	-0.902475	0.813644	1.981615
-0.314524	-1.996031	0.661947	2.024081
-0.347370	-1.889962	-1.430272	0.595016
-0.460059	-1.671568	-1.615012	0.601610
-0.658794	-1.875337	0.749060	0.847964
-0.671287	-0.893580	1.301778	0.257136
-0.735243	0.505894	-0.695818	0.276127
-0.869195	1.057572	-1.750188	0.301712
-0.754604	1.219728	-0.153613	0.300920
-0.529062	1.691798	1.812442	-0.216318
-0.547926	1.632771	0.017609	0.083844
-0.591446	0.810305	-1.542918	0.472894
-0.144912	0.538763	0.336023	0.167193
0.178260	0.071744	2.091805	0.355519
0.189182	-0.833270	0.908267	0.372136
0.361689	-1.515744	-2.011527	0.189085
0.412159	-1.280915	-0.120570	-0.330527
0.327188	-0.935947	2.913372	-0.793694
